"Facility ID","Facility Name","Address","City","State","ZIP Code","County Name","Phone Number","Measure ID","Measure Name","Denominator","Score","Lower Estimate","Higher Estimate","Footnote","Start Date","End Date"
14007F,HINES VA MEDICAL CENTER,5000 SOUTH 5TH AVENUE,HINES,IL,60141,COOK,(708) 202-8387,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,6379,0.321,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
14007F,HINES VA MEDICAL CENTER,5000 SOUTH 5TH AVENUE,HINES,IL,60141,COOK,(708) 202-8387,PSI-8,In-Hospital Fall With Hip Fracture Rate,10146,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
14007F,HINES VA MEDICAL CENTER,5000 SOUTH 5TH AVENUE,HINES,IL,60141,COOK,(708) 202-8387,PSI-9,Perioperative Hemorrhage or Hematoma Rate,2042,0.775,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
14007F,HINES VA MEDICAL CENTER,5000 SOUTH 5TH AVENUE,HINES,IL,60141,COOK,(708) 202-8387,PSI-90,Serious complications,Not Applicable,1.03,0.751,1.315,20,07/01/2017,06/30/2019
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,(618) 997-5311,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,(618) 997-5311,PSI-11,Postoperative Respiratory Failure Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,(618) 997-5311,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,72,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,(618) 997-5311,PSI-13,Postoperative Sepsis Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,(618) 997-5311,PSI-14,Postoperative Wound Dehiscence Rate,36,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,(618) 997-5311,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,65,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,(618) 997-5311,PSI-3,Pressure Ulcer Rate,1750,0.882,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,(618) 997-5311,PSI-4,Death among surgical inpatients with serious treatable complications Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,(618) 997-5311,PSI-6,"Iatrogenic pneumothorax, adult Rate",2856,0.919,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,(618) 997-5311,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,1941,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,(618) 997-5311,PSI-8,In-Hospital Fall With Hip Fracture Rate,2666,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,(618) 997-5311,PSI-9,Perioperative Hemorrhage or Hematoma Rate,69,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,(618) 997-5311,PSI-90,Serious complications,Not Applicable,1.03,0.428,1.637,20,07/01/2017,06/30/2019
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,(847) 688-1900,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,264,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,(847) 688-1900,PSI-11,Postoperative Respiratory Failure Rate,257,9.373,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,(847) 688-1900,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,422,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,(847) 688-1900,PSI-13,Postoperative Sepsis Rate,244,8.733,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,(847) 688-1900,PSI-14,Postoperative Wound Dehiscence Rate,154,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,(847) 688-1900,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,488,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,(847) 688-1900,PSI-3,Pressure Ulcer Rate,2764,0.915,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,(847) 688-1900,PSI-4,Death among surgical inpatients with serious treatable complications Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,(847) 688-1900,PSI-6,"Iatrogenic pneumothorax, adult Rate",4885,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,(847) 688-1900,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,3330,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,(847) 688-1900,PSI-8,In-Hospital Fall With Hip Fracture Rate,4391,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,(847) 688-1900,PSI-9,Perioperative Hemorrhage or Hematoma Rate,401,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,(847) 688-1900,PSI-90,Serious complications,Not Applicable,1.16,0.712,1.611,20,07/01/2017,06/30/2019
15002F,VA N. INDIANA HEALTHCARE SYSTEM - FT. WAYNE,2121 LAKE AVENUE,FORT WAYNE,IN,46805,ALLEN,(260) 426-5431,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
15002F,VA N. INDIANA HEALTHCARE SYSTEM - FT. WAYNE,2121 LAKE AVENUE,FORT WAYNE,IN,46805,ALLEN,(260) 426-5431,PSI-11,Postoperative Respiratory Failure Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
15002F,VA N. INDIANA HEALTHCARE SYSTEM - FT. WAYNE,2121 LAKE AVENUE,FORT WAYNE,IN,46805,ALLEN,(260) 426-5431,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,41,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
15002F,VA N. INDIANA HEALTHCARE SYSTEM - FT. WAYNE,2121 LAKE AVENUE,FORT WAYNE,IN,46805,ALLEN,(260) 426-5431,PSI-13,Postoperative Sepsis Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
15002F,VA N. INDIANA HEALTHCARE SYSTEM - FT. WAYNE,2121 LAKE AVENUE,FORT WAYNE,IN,46805,ALLEN,(260) 426-5431,PSI-14,Postoperative Wound Dehiscence Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
15002F,VA N. INDIANA HEALTHCARE SYSTEM - FT. WAYNE,2121 LAKE AVENUE,FORT WAYNE,IN,46805,ALLEN,(260) 426-5431,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,136,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
15002F,VA N. INDIANA HEALTHCARE SYSTEM - FT. WAYNE,2121 LAKE AVENUE,FORT WAYNE,IN,46805,ALLEN,(260) 426-5431,PSI-3,Pressure Ulcer Rate,1471,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
15002F,VA N. INDIANA HEALTHCARE SYSTEM - FT. WAYNE,2121 LAKE AVENUE,FORT WAYNE,IN,46805,ALLEN,(260) 426-5431,PSI-4,Death among surgical inpatients with serious treatable complications Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
15002F,VA N. INDIANA HEALTHCARE SYSTEM - FT. WAYNE,2121 LAKE AVENUE,FORT WAYNE,IN,46805,ALLEN,(260) 426-5431,PSI-6,"Iatrogenic pneumothorax, adult Rate",1888,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
15002F,VA N. INDIANA HEALTHCARE SYSTEM - FT. WAYNE,2121 LAKE AVENUE,FORT WAYNE,IN,46805,ALLEN,(260) 426-5431,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,1296,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
15002F,VA N. INDIANA HEALTHCARE SYSTEM - FT. WAYNE,2121 LAKE AVENUE,FORT WAYNE,IN,46805,ALLEN,(260) 426-5431,PSI-8,In-Hospital Fall With Hip Fracture Rate,1728,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
15002F,VA N. INDIANA HEALTHCARE SYSTEM - FT. WAYNE,2121 LAKE AVENUE,FORT WAYNE,IN,46805,ALLEN,(260) 426-5431,PSI-9,Perioperative Hemorrhage or Hematoma Rate,39,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
15002F,VA N. INDIANA HEALTHCARE SYSTEM - FT. WAYNE,2121 LAKE AVENUE,FORT WAYNE,IN,46805,ALLEN,(260) 426-5431,PSI-90,Serious complications,Not Applicable,0.90,0.278,1.513,20,07/01/2017,06/30/2019
15003F,INDIANAPOLIS VA MEDICAL CENTER,1481 W. TENTH STREET,INDIANAPOLIS,IN,46202,MARION,(317) 554-0000,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,1935,1.826,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
15003F,INDIANAPOLIS VA MEDICAL CENTER,1481 W. TENTH STREET,INDIANAPOLIS,IN,46202,MARION,(317) 554-0000,PSI-11,Postoperative Respiratory Failure Rate,1384,2.122,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
15003F,INDIANAPOLIS VA MEDICAL CENTER,1481 W. TENTH STREET,INDIANAPOLIS,IN,46202,MARION,(317) 554-0000,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,2905,1.299,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
15003F,INDIANAPOLIS VA MEDICAL CENTER,1481 W. TENTH STREET,INDIANAPOLIS,IN,46202,MARION,(317) 554-0000,PSI-13,Postoperative Sepsis Rate,1858,1.254,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
15003F,INDIANAPOLIS VA MEDICAL CENTER,1481 W. TENTH STREET,INDIANAPOLIS,IN,46202,MARION,(317) 554-0000,PSI-14,Postoperative Wound Dehiscence Rate,897,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
15003F,INDIANAPOLIS VA MEDICAL CENTER,1481 W. TENTH STREET,INDIANAPOLIS,IN,46202,MARION,(317) 554-0000,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,2128,0.837,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
15003F,INDIANAPOLIS VA MEDICAL CENTER,1481 W. TENTH STREET,INDIANAPOLIS,IN,46202,MARION,(317) 554-0000,PSI-3,Pressure Ulcer Rate,7563,0.098,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
15003F,INDIANAPOLIS VA MEDICAL CENTER,1481 W. TENTH STREET,INDIANAPOLIS,IN,46202,MARION,(317) 554-0000,PSI-4,Death among surgical inpatients with serious treatable complications Rate,106,91.69,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
15003F,INDIANAPOLIS VA MEDICAL CENTER,1481 W. TENTH STREET,INDIANAPOLIS,IN,46202,MARION,(317) 554-0000,PSI-6,"Iatrogenic pneumothorax, adult Rate",12008,0.117,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
15003F,INDIANAPOLIS VA MEDICAL CENTER,1481 W. TENTH STREET,INDIANAPOLIS,IN,46202,MARION,(317) 554-0000,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,7085,0.116,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
15003F,INDIANAPOLIS VA MEDICAL CENTER,1481 W. TENTH STREET,INDIANAPOLIS,IN,46202,MARION,(317) 554-0000,PSI-8,In-Hospital Fall With Hip Fracture Rate,10894,0.188,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
15003F,INDIANAPOLIS VA MEDICAL CENTER,1481 W. TENTH STREET,INDIANAPOLIS,IN,46202,MARION,(317) 554-0000,PSI-9,Perioperative Hemorrhage or Hematoma Rate,2767,2.993,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
15003F,INDIANAPOLIS VA MEDICAL CENTER,1481 W. TENTH STREET,INDIANAPOLIS,IN,46202,MARION,(317) 554-0000,PSI-90,Serious complications,Not Applicable,0.59,0.38,0.811,20,07/01/2017,06/30/2019
15004F,VA N. INDIANA HEALTHCARE SYSTEM - MARION,1700 E. 38TH STREET,MARION,IN,46953,GRANT,(765) 674-3321,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,Not Available,Not Available,Not Applicable,Not Applicable,"5, 20",07/01/2017,06/30/2019
15004F,VA N. INDIANA HEALTHCARE SYSTEM - MARION,1700 E. 38TH STREET,MARION,IN,46953,GRANT,(765) 674-3321,PSI-11,Postoperative Respiratory Failure Rate,Not Available,Not Available,Not Applicable,Not Applicable,"5, 20",07/01/2017,06/30/2019
15004F,VA N. INDIANA HEALTHCARE SYSTEM - MARION,1700 E. 38TH STREET,MARION,IN,46953,GRANT,(765) 674-3321,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,Not Available,Not Available,Not Applicable,Not Applicable,"5, 20",07/01/2017,06/30/2019
15004F,VA N. INDIANA HEALTHCARE SYSTEM - MARION,1700 E. 38TH STREET,MARION,IN,46953,GRANT,(765) 674-3321,PSI-13,Postoperative Sepsis Rate,Not Available,Not Available,Not Applicable,Not Applicable,"5, 20",07/01/2017,06/30/2019
15004F,VA N. INDIANA HEALTHCARE SYSTEM - MARION,1700 E. 38TH STREET,MARION,IN,46953,GRANT,(765) 674-3321,PSI-14,Postoperative Wound Dehiscence Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
15004F,VA N. INDIANA HEALTHCARE SYSTEM - MARION,1700 E. 38TH STREET,MARION,IN,46953,GRANT,(765) 674-3321,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
15004F,VA N. INDIANA HEALTHCARE SYSTEM - MARION,1700 E. 38TH STREET,MARION,IN,46953,GRANT,(765) 674-3321,PSI-3,Pressure Ulcer Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
15004F,VA N. INDIANA HEALTHCARE SYSTEM - MARION,1700 E. 38TH STREET,MARION,IN,46953,GRANT,(765) 674-3321,PSI-4,Death among surgical inpatients with serious treatable complications Rate,Not Available,Not Available,Not Applicable,Not Applicable,"5, 20",07/01/2017,06/30/2019
15004F,VA N. INDIANA HEALTHCARE SYSTEM - MARION,1700 E. 38TH STREET,MARION,IN,46953,GRANT,(765) 674-3321,PSI-6,"Iatrogenic pneumothorax, adult Rate",33,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
15004F,VA N. INDIANA HEALTHCARE SYSTEM - MARION,1700 E. 38TH STREET,MARION,IN,46953,GRANT,(765) 674-3321,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
15004F,VA N. INDIANA HEALTHCARE SYSTEM - MARION,1700 E. 38TH STREET,MARION,IN,46953,GRANT,(765) 674-3321,PSI-8,In-Hospital Fall With Hip Fracture Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
15004F,VA N. INDIANA HEALTHCARE SYSTEM - MARION,1700 E. 38TH STREET,MARION,IN,46953,GRANT,(765) 674-3321,PSI-9,Perioperative Hemorrhage or Hematoma Rate,Not Available,Not Available,Not Applicable,Not Applicable,"5, 20",07/01/2017,06/30/2019
15004F,VA N. INDIANA HEALTHCARE SYSTEM - MARION,1700 E. 38TH STREET,MARION,IN,46953,GRANT,(765) 674-3321,PSI-90,Serious complications,Not Applicable,1.00,0.29,1.706,20,07/01/2017,06/30/2019
16003F,VA CENTRAL IOWA HEALTHCARE SYSTEM,3600 30TH STREET,DES MOINES,IA,50310,POLK,(515) 699-5999,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,266,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
16003F,VA CENTRAL IOWA HEALTHCARE SYSTEM,3600 30TH STREET,DES MOINES,IA,50310,POLK,(515) 699-5999,PSI-11,Postoperative Respiratory Failure Rate,204,4.563,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
16003F,VA CENTRAL IOWA HEALTHCARE SYSTEM,3600 30TH STREET,DES MOINES,IA,50310,POLK,(515) 699-5999,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,483,3.589,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
16003F,VA CENTRAL IOWA HEALTHCARE SYSTEM,3600 30TH STREET,DES MOINES,IA,50310,POLK,(515) 699-5999,PSI-13,Postoperative Sepsis Rate,237,2.491,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
16003F,VA CENTRAL IOWA HEALTHCARE SYSTEM,3600 30TH STREET,DES MOINES,IA,50310,POLK,(515) 699-5999,PSI-14,Postoperative Wound Dehiscence Rate,181,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
16003F,VA CENTRAL IOWA HEALTHCARE SYSTEM,3600 30TH STREET,DES MOINES,IA,50310,POLK,(515) 699-5999,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,857,6.165,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
16003F,VA CENTRAL IOWA HEALTHCARE SYSTEM,3600 30TH STREET,DES MOINES,IA,50310,POLK,(515) 699-5999,PSI-3,Pressure Ulcer Rate,2590,0.266,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
16003F,VA CENTRAL IOWA HEALTHCARE SYSTEM,3600 30TH STREET,DES MOINES,IA,50310,POLK,(515) 699-5999,PSI-4,Death among surgical inpatients with serious treatable complications Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
16003F,VA CENTRAL IOWA HEALTHCARE SYSTEM,3600 30TH STREET,DES MOINES,IA,50310,POLK,(515) 699-5999,PSI-6,"Iatrogenic pneumothorax, adult Rate",3881,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
16003F,VA CENTRAL IOWA HEALTHCARE SYSTEM,3600 30TH STREET,DES MOINES,IA,50310,POLK,(515) 699-5999,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,2562,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
16003F,VA CENTRAL IOWA HEALTHCARE SYSTEM,3600 30TH STREET,DES MOINES,IA,50310,POLK,(515) 699-5999,PSI-8,In-Hospital Fall With Hip Fracture Rate,3523,0.479,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
16003F,VA CENTRAL IOWA HEALTHCARE SYSTEM,3600 30TH STREET,DES MOINES,IA,50310,POLK,(515) 699-5999,PSI-9,Perioperative Hemorrhage or Hematoma Rate,465,7.472,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
16003F,VA CENTRAL IOWA HEALTHCARE SYSTEM,3600 30TH STREET,DES MOINES,IA,50310,POLK,(515) 699-5999,PSI-90,Serious complications,Not Applicable,0.95,0.578,1.332,20,07/01/2017,06/30/2019
16004F,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IOWA CITY,IA,52246,JOHNSON,(319) 338-0581,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,1056,1.269,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
16004F,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IOWA CITY,IA,52246,JOHNSON,(319) 338-0581,PSI-11,Postoperative Respiratory Failure Rate,870,3.321,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
16004F,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IOWA CITY,IA,52246,JOHNSON,(319) 338-0581,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,1519,2.224,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
16004F,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IOWA CITY,IA,52246,JOHNSON,(319) 338-0581,PSI-13,Postoperative Sepsis Rate,1063,1.689,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
16004F,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IOWA CITY,IA,52246,JOHNSON,(319) 338-0581,PSI-14,Postoperative Wound Dehiscence Rate,385,2.172,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
16004F,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IOWA CITY,IA,52246,JOHNSON,(319) 338-0581,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,947,1.265,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
16004F,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IOWA CITY,IA,52246,JOHNSON,(319) 338-0581,PSI-3,Pressure Ulcer Rate,3648,1.432,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
16004F,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IOWA CITY,IA,52246,JOHNSON,(319) 338-0581,PSI-4,Death among surgical inpatients with serious treatable complications Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
16004F,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IOWA CITY,IA,52246,JOHNSON,(319) 338-0581,PSI-6,"Iatrogenic pneumothorax, adult Rate",5885,0.225,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
16004F,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IOWA CITY,IA,52246,JOHNSON,(319) 338-0581,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,3486,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
16004F,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IOWA CITY,IA,52246,JOHNSON,(319) 338-0581,PSI-8,In-Hospital Fall With Hip Fracture Rate,5276,0.213,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
16004F,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IOWA CITY,IA,52246,JOHNSON,(319) 338-0581,PSI-9,Perioperative Hemorrhage or Hematoma Rate,1471,0.644,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
16004F,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IOWA CITY,IA,52246,JOHNSON,(319) 338-0581,PSI-90,Serious complications,Not Applicable,1.05,0.711,1.389,20,07/01/2017,06/30/2019
17005F,COLMERY-O'NEIL VA MEDICAL CENTER,2200 SW GAGE BOULEVARD,TOPEKA,KS,66622,SHAWNEE,(913) 682-2000,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
17005F,COLMERY-O'NEIL VA MEDICAL CENTER,2200 SW GAGE BOULEVARD,TOPEKA,KS,66622,SHAWNEE,(913) 682-2000,PSI-11,Postoperative Respiratory Failure Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
17005F,COLMERY-O'NEIL VA MEDICAL CENTER,2200 SW GAGE BOULEVARD,TOPEKA,KS,66622,SHAWNEE,(913) 682-2000,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
17005F,COLMERY-O'NEIL VA MEDICAL CENTER,2200 SW GAGE BOULEVARD,TOPEKA,KS,66622,SHAWNEE,(913) 682-2000,PSI-13,Postoperative Sepsis Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
17005F,COLMERY-O'NEIL VA MEDICAL CENTER,2200 SW GAGE BOULEVARD,TOPEKA,KS,66622,SHAWNEE,(913) 682-2000,PSI-14,Postoperative Wound Dehiscence Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
17005F,COLMERY-O'NEIL VA MEDICAL CENTER,2200 SW GAGE BOULEVARD,TOPEKA,KS,66622,SHAWNEE,(913) 682-2000,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,64,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
