"Facility ID","Facility Name","Address","City/Town","State","ZIP Code","County/Parish","Telephone Number","Patients who reported that staff definitely gave care in a professional way and the facility was clean","Patients who reported that staff somewhat gave care in a professional way or the facility was somewhat clean","Patients who reported that staff did not give care in a professional way or the facility was not clean","Facilities and staff linear mean score","Patients who reported that staff definitely communicated about what to expect during and after the procedure","Patients who reported that staff somewhat communicated about what to expect during and after the procedure","Patients who reported that staff did not communicate about what to expect during and after the procedure","Communication about your procedure linear mean score","Patients who gave the facility a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 0 to 6 on a scale from 0 (lowest) to 10 (highest)","Patients' rating of the facility linear mean score","Patients who reported YES they would DEFINITELY recommend the facility to family or friends","Patients who reported PROBABLY YES they would recommend the facility to family or friends","Patients who reported NO, they would not recommend the facility to family or friends","Patients recommending the facility linear mean score","Footnote","Number of Sampled Patients","Number of Completed Surveys","Survey Response Rate Percent","Start Date","End Date"
161339,WAVERLY HEALTH CENTER,312 9TH STREET SW,WAVERLY,IA,50677,BREMER,(319) 352-4120,98,2,0,99,96,4,0,98,90,9,1,96,84,14,2,94,,1484,209,37,10/01/2022,09/30/2023
161342,MONROE COUNTY HOSPITAL,6580 165TH STREET,ALBIA,IA,52531,MONROE,(641) 932-2134,99,1,0,100,97,3,0,99,93,4,3,96,85,15,0,95,3,265,70,26,10/01/2022,09/30/2023
161344,WASHINGTON COUNTY HOSPITAL AND CLINICS,400 EAST POLK STREET,WASHINGTON,IA,52353,WASHINGTON,(319) 653-5481,98,2,0,99,91,7,2,95,87,12,1,94,86,14,0,95,,1070,434,41,10/01/2022,09/30/2023
161355,KNOXVILLE HOSPITAL & CLINICS,1002 SOUTH LINCOLN STREET,KNOXVILLE,IA,50138,MARION,(641) 842-2151,99,1,0,99,93,6,1,96,89,8,3,94,83,14,3,93,,624,206,35,10/01/2022,09/30/2023
161356,HENRY COUNTY HEALTH CENTER,407 S WHITE ST,MOUNT PLEASANT,IA,52641,HENRY,(319) 385-3141,98,2,0,99,94,5,1,96,89,9,2,95,81,18,1,93,,930,414,45,10/01/2022,09/30/2023
161364,JEFFERSON COUNTY HEALTH CENTER,2000 S MAIN,FAIRFIELD,IA,52556,JEFFERSON,(641) 472-4111,99,1,0,99,95,4,1,97,87,11,2,94,83,15,2,93,,959,315,33,10/01/2022,09/30/2023
161369,CRAWFORD COUNTY MEMORIAL HOSPITAL,100 MEDICAL PARKWAY,DENISON,IA,51442,CRAWFORD,(712) 265-2500,98,2,0,99,91,8,1,95,82,15,3,93,73,26,1,91,,459,194,42,10/01/2022,09/30/2023
161372,BOONE COUNTY HOSPITAL,1015 UNION STREET,BOONE,IA,50036,BOONE,(515) 432-3140,99,1,0,99,94,5,1,97,90,9,1,95,78,20,2,92,,996,331,33,10/01/2022,09/30/2023
161373,RINGGOLD COUNTY HOSPITAL,504 NORTH CLEVELAND STREET,MOUNT AYR,IA,50854,RINGGOLD,(641) 464-3226,,,,,,,,,,,,,,,,,4,,,,,
161376,CASS COUNTY MEMORIAL HOSPITAL,1501 EAST TENTH STREET,ATLANTIC,IA,50022,CASS,(712) 243-3250,98,2,0,99,93,6,1,96,89,9,2,95,80,19,1,93,,1391,512,37,10/01/2022,09/30/2023
170012,SALINA REGIONAL HEALTH CENTER,400 SOUTH SANTA FE AVENUE,SALINA,KS,67401,SALINE,(785) 452-7000,97,3,0,98,90,8,2,94,82,15,3,93,76,23,1,91,,2549,811,32,10/01/2022,09/30/2023
170013,HAYS MEDICAL CENTER,2220 CANTERBURY DRIVE,HAYS,KS,67601,ELLIS,(785) 623-5000,98,2,0,99,91,8,1,95,83,15,2,93,78,21,1,92,,3102,963,34,10/01/2022,09/30/2023
170017,SUSAN B ALLEN MEMORIAL HOSPITAL,720 W CENTRAL ST,EL DORADO,KS,67042,BUTLER,(316) 321-3300,97,2,1,98,90,9,1,95,80,17,3,93,72,26,2,90,,1427,419,29,10/01/2022,09/30/2023
170023,CENTURA ST. CATHERINE HOSPITAL-GARDEN CITY,401 EAST SPRUCE,GARDEN CITY,KS,67846,FINNEY,(620) 272-2222,94,5,1,97,90,8,2,94,78,18,4,92,66,32,2,88,,1734,293,17,10/01/2022,09/30/2023
170027,PRATT REGIONAL MEDICAL CENTER,200 COMMODORE ST,PRATT,KS,67124,PRATT,(620) 672-7451,98,2,0,99,92,7,1,96,90,10,0,96,89,11,0,96,,1050,316,31,10/01/2022,09/30/2023
170040,UNIVERSITY OF KANSAS HOSPITAL,4000 CAMBRIDGE STREET,KANSAS CITY,KS,66160,WYANDOTTE,(913) 588-7332,97,3,0,98,93,6,1,96,88,10,2,95,89,9,2,95,,5869,1330,23,10/01/2022,09/30/2023
170068,SOUTHWEST MEDICAL CENTER,315 WEST 15TH STREET,LIBERAL,KS,67901,SEWARD,(620) 624-1651,95,5,0,97,88,10,2,93,75,20,5,91,66,31,3,87,,1777,308,17,10/01/2022,09/30/2023
170075,"MERCY HOSPITAL, INC",218 E PACK STREET,MOUNDRIDGE,KS,67107,MCPHERSON,(620) 345-6391,99,1,0,100,94,5,1,96,95,5,0,97,97,3,0,99,3,136,62,46,10/01/2022,09/30/2023
170086,STORMONT VAIL HOSPITAL,1500 SW 10TH AVENUE,TOPEKA,KS,66604,SHAWNEE,(785) 354-6121,97,3,0,98,91,7,2,94,86,12,2,94,84,15,1,94,,2816,797,29,10/01/2022,09/30/2023
170103,NMC HEALTH,600 MEDICAL CENTER DRIVE,NEWTON,KS,67114,HARVEY,(316) 283-2700,,,,,,,,,,,,,,,,,4,,,,,
170120,LABETTE HEALTH,1902 SOUTH US HWY 59,PARSONS,KS,67357,LABETTE,(620) 421-4880,97,3,0,98,91,8,1,95,84,13,3,93,78,19,3,91,2,1424,460,32,10/01/2022,09/30/2023
170145,"COFFEYVILLE REGIONAL MEDICAL CENTER, INC",1400 W 4TH ST,COFFEYVILLE,KS,67337,MONTGOMERY,(620) 251-1200,98,2,0,99,94,5,1,96,85,12,3,94,80,19,1,93,,1049,294,28,10/01/2022,09/30/2023
170175,CENTURA ST. CATHERINE-DODGE CITY,3001 AVENUE A,DODGE CITY,KS,67801,FORD,(620) 225-8400,,,,,,,,,,,,,,,,,4,,,,,
170185,SAINT LUKE'S SOUTH HOSPITAL,12300 METCALF AVENUE,OVERLAND PARK,KS,66213,JOHNSON,(913) 317-3303,,,,,,,,,,,,,,,,,4,,,,,
170188,KANSAS CITY ORTHOPAEDIC INSTITUTE,3651 COLLEGE BLVD,LEAWOOD,KS,66211,JOHNSON,(913) 319-7633,98,2,0,99,93,6,1,96,93,6,1,97,92,7,1,97,,1268,371,29,10/01/2022,09/30/2023
171316,ANDERSON COUNTY HOSPITAL,421 S MAPLE,GARNETT,KS,66032,ANDERSON,(785) 448-3131,,,,,,,,,,,,,,,,,4,,,,,
171373,ALLEN COUNTY REGIONAL HOSPITAL,3066 NORTH KENTUCKY STREET,IOLA,KS,66749,ALLEN,(620) 365-1021,97,2,1,98,88,10,2,93,79,18,3,91,70,28,2,89,,737,231,31,10/01/2022,09/30/2023
171380,NEOSHO MEMORIAL REGIONAL MEDICAL CENTER,629 SOUTH PLUMMER,CHANUTE,KS,66720,NEOSHO,(620) 431-4000,99,1,0,99,93,6,1,96,91,8,1,96,84,14,2,94,,1777,506,28,10/01/2022,09/30/2023
171381,MEMORIAL HOSPITAL,511 NE 10TH ST,ABILENE,KS,67410,DICKINSON,(785) 263-6610,97,3,0,98,91,7,2,95,85,12,3,94,77,21,2,91,,448,189,42,10/01/2022,09/30/2023
171383,WILLIAM NEWTON HOSPITAL,1300 EAST FIFTH AVENUE,WINFIELD,KS,67156,COWLEY,(620) 221-2300,99,1,0,99,94,5,1,97,88,10,2,95,83,17,0,94,,991,296,30,10/01/2022,09/30/2023
180002,WHITESBURG ARH HOSPITAL,240 HOSPITAL ROAD,WHITESBURG,KY,41858,LETCHER,(606) 633-3500,,,,,,,,,,,,,,,,,4,,,,,
180004,OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL,440 HOPKINSVILLE STREET,GREENVILLE,KY,42345,MUHLENBERG,(270) 338-8000,97,3,0,98,92,6,2,95,89,9,2,95,78,21,1,92,,671,142,21,10/01/2022,09/30/2023
180005,HIGHLANDS ARH REGIONAL MEDICAL CENTER,5000 KENTUCKY ROUTE 321,PRESTONSBURG,KY,41653,FLOYD,(606) 886-8511,,,,,,,,,,,,,,,,,4,,,,,
180016,JEWISH HOSPITAL - SHELBYVILLE,727 HOSPITAL DRIVE,SHELBYVILLE,KY,40065,SHELBY,(502) 647-4300,97,3,0,99,92,6,2,95,85,12,3,93,81,17,2,92,,1709,439,26,10/01/2022,09/30/2023
180017,T J SAMSON COMMUNITY HOSPITAL,1301 NORTH RACE STREET,GLASGOW,KY,42141,BARREN,(270) 651-4159,,,,,,,,,,,,,,,,,4,,,,,
180018,ST CLAIRE REGIONAL MEDICAL CENTER,222 MEDICAL CIRCLE,MOREHEAD,KY,40351,ROWAN,(606) 783-6502,95,4,1,97,88,10,2,93,80,15,5,92,74,23,3,90,,1816,413,23,10/01/2022,09/30/2023
180019,MEADOWVIEW REGIONAL MEDICAL CENTER,989 MEDICAL PARK DRIVE,MAYSVILLE,KY,41056,MASON,(606) 759-5311,,,,,,,,,,,,,,,,,4,,,,,
180020,MIDDLESBORO ARH HOSPITAL,3600 WEST CUMBERLAND AVENUE,MIDDLESBORO,KY,40965,BELL,(606) 242-1100,,,,,,,,,,,,,,,,,4,,,,,
180024,SPRING VIEW HOSPITAL,320 LORETTO ROAD,LEBANON,KY,40033,MARION,(270) 692-5145,,,,,,,,,,,,,,,,,4,,,,,
180029,HAZARD ARH REGIONAL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,HAZARD,KY,41701,PERRY,(606) 439-6600,,,,,,,,,,,,,,,,,4,,,,,
180038,OWENSBORO HEALTH REGIONAL HOSPITAL,1201 PLEASANT VALLEY ROAD,OWENSBORO,KY,42303,DAVIESS,(270) 417-2000,96,3,1,98,91,8,1,95,86,11,3,94,75,20,5,89,,1222,259,21,10/01/2022,09/30/2023
180040,JEWISH HOSPITAL & ST MARY'S HEALTHCARE,200 ABRAHAM FLEXNER WAY,LOUISVILLE,KY,40202,JEFFERSON,(502) 587-4011,96,3,1,97,91,7,2,95,84,13,3,93,84,12,4,93,,20073,5241,27,10/01/2022,09/30/2023
180044,PIKEVILLE MEDICAL CENTER,911 BYPASS ROAD,PIKEVILLE,KY,41501,PIKE,(606) 430-3500,96,3,1,97,89,7,4,93,81,15,4,92,77,18,5,90,,4101,160,16,10/01/2022,09/30/2023
180046,BOURBON COMMUNITY HOSPITAL,9 LINVILLE DRIVE,PARIS,KY,40361,BOURBON,(859) 987-3600,,,,,,,,,,,,,,,,,4,,,,,
180050,HARLAN ARH HOSPITAL,81 BALL PARK ROAD,HARLAN,KY,40831,HARLAN,(606) 573-8100,,,,,,,,,,,,,,,,,4,,,,,
180051,JENNIE STUART MEDICAL CENTER,320 WEST 18TH STREET,HOPKINSVILLE,KY,42240,CHRISTIAN,(270) 887-0100,95,5,0,98,92,7,1,96,84,14,2,92,82,16,2,93,2,3213,247,20,10/01/2022,09/30/2023
180067,UNIVERSITY OF KENTUCKY HOSPITAL,800 ROSE STREET,LEXINGTON,KY,40536,FAYETTE,(859) 257-2278,97,3,0,98,94,5,1,97,91,7,2,96,85,12,3,93,,1895,356,19,10/01/2022,09/30/2023
180069,TUG VALLEY ARH REGIONAL MEDICAL CENTER,260 HOSPITAL DRIVE,SOUTH WILLIAMSON,KY,41503,PIKE,(606) 237-1710,,,,,,,,,,,,,,,,,4,,,,,
180070,OWENSBORO HEALTH TWIN LAKES MEDICAL CENTER,910 WALLACE AVENUE,LEITCHFIELD,KY,42754,GRAYSON,(270) 259-9400,98,2,0,99,94,6,0,97,87,9,4,94,76,21,3,91,3,530,87,16,10/01/2022,09/30/2023
180078,PAUL B HALL REGIONAL MEDICAL CENTER,625 JAMES S TRIMBLE BOULEVARD,PAINTSVILLE,KY,41240,JOHNSON,(606) 789-3511,,,,,,,,,,,,,,,,,4,,,,,
180079,HARRISON MEMORIAL HOSPITAL,1210 KY HWY 36 E,CYNTHIANA,KY,41031,HARRISON,(859) 234-2300,98,2,0,99,91,8,1,95,88,11,1,95,84,15,1,94,,1170,322,28,10/01/2022,09/30/2023
180087,TAYLOR REGIONAL HOSPITAL,1700 OLD LEBANON ROAD,CAMPBELLSVILLE,KY,42718,TAYLOR,(270) 465-3561,,,,,,,,,,,,,,,,,4,,,,,
180092,CLARK REGIONAL MEDICAL CENTER,175 HOSPITAL DRIVE,WINCHESTER,KY,40391,CLARK,(859) 737-8559,,,,,,,,,,,,,,,,,4,,,,,
180101,GEORGETOWN COMMUNITY HOSPITAL,1140 LEXINGTON ROAD,GEORGETOWN,KY,40324,SCOTT,(502) 868-1100,,,,,,,,,,,,,,,,,4,,,,,
180115,"ROCKCASTLE COUNTY HOSPITAL, INC.",145 NEWCOMB AVENUE,MOUNT VERNON,KY,40456,ROCKCASTLE,(606) 256-2195,99,1,0,100,96,4,0,98,89,10,1,95,90,8,2,96,,608,116,19,10/01/2022,09/30/2023
180116,JACKSON PURCHASE MEDICAL CENTER,1099 MEDICAL CENTER CIRCLE,MAYFIELD,KY,42066,GRAVES,(270) 251-4585,,,,,,,,,,,,,,,,,4,,,,,
180132,LAKE CUMBERLAND REGIONAL HOSPITAL,305 LANGDON STREET,SOMERSET,KY,42503,PULASKI,(606) 679-7441,,,,,,,,,,,,,,,,,4,,,,,
180141,UNIVERSITY OF LOUISVILLE HOSPITAL,530 SOUTH JACKSON STREET,LOUISVILLE,KY,40202,JEFFERSON,(502) 562-3000,95,4,1,97,92,6,2,95,83,13,4,93,84,14,2,93,,3881,923,25,10/01/2022,09/30/2023
181305,ARH OUR LADY OF THE WAY,11203 MAIN STREET,MARTIN,KY,41649,FLOYD,(606) 285-6400,,,,,,,,,,,,,,,,,4,,,,,
181308,BLUEGRASS COMMUNITY HOSPITAL,360 AMSDEN AVENUE,VERSAILLES,KY,40383,WOODFORD,(859) 873-3111,,,,,,,,,,,,,,,,,4,,,,,
181319,BRECKINRIDGE MEMORIAL HOSPITAL,1011 OLD HIGHWAY 60,HARDINSBURG,KY,40143,BRECKINRIDGE,(270) 756-7000,97,3,0,99,96,3,1,98,90,10,0,96,81,18,1,93,,433,106,24,10/01/2022,09/30/2023
181320,"LIVINGSTON HOSPITAL AND HEALTHCARE SERVICES, INC",131 HOSPITAL DRIVE,SALEM,KY,42078,LIVINGSTON,(270) 988-2299,97,2,1,98,90,8,2,94,77,19,4,91,78,19,3,91,,537,126,24,10/01/2022,09/30/2023
181328,KNOX COUNTY HOSPITAL,80 HOSPITAL DRIVE,BARBOURVILLE,KY,40906,KNOX,(606) 546-4175,,,,,,,,,,,,,,,,,4,,,,,
181332,FLEMING COUNTY HOSPITAL,55 FOUNDATION DRIVE,FLEMINGSBURG,KY,41041,FLEMING,(606) 849-5100,,,,,,,,,,,,,,,,,4,,,,,
190002,OCHSNER LAFAYETTE GENERAL MEDICAL CENTER,1214 COOLIDGE AVENUE,LAFAYETTE,LA,70503,LAFAYETTE,(337) 289-7991,99,1,0,99,94,5,1,97,93,5,2,96,91,8,1,96,,1507,369,26,10/01/2022,09/30/2023
190005,UNIVERSITY MEDICAL CENTER NEW ORLEANS,2000 CANAL STREET,NEW ORLEANS,LA,70112,ORLEANS,(504) 702-3000,96,3,1,98,90,8,2,94,89,8,3,95,89,9,2,96,,4196,1273,31,10/01/2022,09/30/2023
190006,OCHSNER UNIVERSITY HOSPITAL AND CLINICS,2390 WEST CONGRESS,LAFAYETTE,LA,70506,LAFAYETTE,(337) 261-6000,98,2,0,99,94,5,1,97,90,8,2,95,89,11,0,96,,1818,316,19,10/01/2022,09/30/2023
190008,TERREBONNE GENERAL MEDICAL CENTER - PARISH,8166 MAIN STREET,HOUMA,LA,70360,TERREBONNE,(985) 873-4141,98,2,0,99,91,7,2,95,90,8,2,95,83,15,2,93,,1523,348,26,10/01/2022,09/30/2023
190017,OPELOUSAS GENERAL HEALTH SYSTEM,539 EAST PRUDHOMME STREET,OPELOUSAS,LA,70570,ST. LANDRY,(337) 948-3011,97,3,0,98,92,7,1,96,83,15,2,94,76,21,3,90,,2065,411,21,10/01/2022,09/30/2023
190034,ABBEVILLE GENERAL HOSPITAL,118 N HOSPITAL DR,ABBEVILLE,LA,70510,VERMILION,(337) 893-5466,99,1,0,99,95,4,1,97,88,9,3,94,82,17,1,93,,841,186,26,10/01/2022,09/30/2023
190039,WEST JEFFERSON MEDICAL CENTER,1101 MEDICAL CENTER BLVD,MARRERO,LA,70072,JEFFERSON,(504) 347-5511,,,,,,,,,,,,,,,,,4,,,,,
190040,SLIDELL MEMORIAL HOSPITAL,1001 GAUSE BLVD,SLIDELL,LA,70458,ST. TAMMANY,(985) 643-2200,97,3,0,98,89,7,4,93,88,7,5,94,84,14,2,93,,2356,458,21,10/01/2022,09/30/2023
190041,CHRISTUS SHREVEPORT-BOSSIER HEALTH SYSTEM,1453 E BERT KOUNS INDUSTRIAL LOOP,SHREVEPORT,LA,71105,CADDO,(318) 681-5000,,,,,,,,,,,,,,,,,4,,,,,
190044,ACADIA GENERAL HOSPITAL,1305 CROWLEY RAYNE HIGHWAY,CROWLEY,LA,70526,ACADIA,(337) 783-3222,99,1,0,100,93,5,2,96,91,7,2,96,88,10,2,95,,1344,349,26,10/01/2022,09/30/2023
190046,TOURO INFIRMARY,1401 FOUCHER STREET,NEW ORLEANS,LA,70115,ORLEANS,(504) 897-8247,,,,,,,,,,,,,,,,,4,,,,,
190054,IBERIA MEDICAL CENTER,2315 E MAIN STREET,NEW IBERIA,LA,70562,IBERIA,(337) 364-0441,97,3,0,98,94,5,1,97,85,12,3,94,80,18,2,92,,2481,433,23,10/01/2022,09/30/2023
190060,LAKE CHARLES MEMORIAL HOSPITAL,1701 OAK PARK BLVD,LAKE CHARLES,LA,70601,CALCASIEU,(337) 494-3000,,,,,,,,,,,,,,,,,4,,,,,
190114,CLAIBORNE MEMORIAL MEDICAL CENTER,620 EAST COLLEGE STREET,HOMER,LA,71040,CLAIBORNE,(318) 927-2024,97,3,0,98,96,4,0,98,89,11,0,95,83,15,2,93,3,294,73,25,10/01/2022,09/30/2023
190128,WOMANS HOSPITAL,100 WOMAN'S WAY,BATON ROUGE,LA,70817,E. BATON ROUGE,(225) 927-1300,98,2,0,99,94,5,1,97,98,1,1,98,95,3,2,97,,1908,364,19,10/01/2022,09/30/2023
190245,MONROE SURGICAL HOSPITAL,2408 BROADMOOR BLVD,MONROE,LA,71201,OUACHITA,(318) 410-0002,98,2,0,99,92,7,1,96,92,7,1,97,91,8,1,96,,1436,362,25,10/01/2022,09/30/2023
190251,SURGICAL SPECIALTY CENTER OF BATON ROUGE,8080 BLUEBONNET BLVD,BATON ROUGE,LA,70810,E. BATON ROUGE,(225) 408-8080,97,3,0,98,91,8,1,95,91,8,1,97,89,10,1,96,,1282,293,31,10/01/2022,09/30/2023
190270,OUR LADY OF THE LAKE SURGICAL HOSPITAL,1700 W LINDBERG DRIVE,SLIDELL,LA,70458,ST. TAMMANY,(985) 641-0600,98,2,0,99,93,5,2,95,90,9,1,96,90,9,1,96,,1867,462,25,10/01/2022,09/30/2023
190278,SPECIALISTS HOSPITAL SHREVEPORT,1500 LINE AVENUE,SHREVEPORT,LA,71101,CADDO,(318) 213-3800,97,3,0,99,92,6,2,95,89,9,2,95,87,11,2,94,,1621,474,29,10/01/2022,09/30/2023
190303,CYPRESS POINTE SURGICAL HOSPITAL,42570 SOUTH AIRPORT RD,HAMMOND,LA,70403,TANGIPAHOA,(985) 510-6200,97,2,1,98,92,6,2,95,91,6,3,96,90,8,2,96,,2355,468,20,10/01/2022,09/30/2023
191302,OCHSNER ST MARTIN HOSPITAL,210 CHAMPAGNE BOULEVARD,BREAUX BRIDGE,LA,70517,ST. MARTIN,(337) 332-2178,98,2,0,99,97,2,1,98,85,13,2,94,87,12,1,95,3,263,81,36,10/01/2022,09/30/2023
191317,JACKSON PARISH HOSPITAL,165 BEECH SPRINGS ROAD,JONESBORO,LA,71251,JACKSON,(318) 259-4435,99,1,0,99,94,4,2,96,85,10,5,94,76,23,1,91,,386,101,27,10/01/2022,09/30/2023
200001,ST JOSEPH HOSPITAL,360 BROADWAY,BANGOR,ME,04401,PENOBSCOT,(207) 262-1000,97,3,0,99,96,3,1,97,93,6,1,97,94,5,1,97,2,2178,756,35,10/01/2022,09/30/2023
200008,NORTHERN LIGHT MERCY HOSPITAL,144 STATE STREET,PORTLAND,ME,04101,CUMBERLAND,(207) 879-3000,98,2,0,99,94,5,1,97,91,8,1,96,92,7,1,97,,2524,958,38,10/01/2022,09/30/2023
200018,A R GOULD HOSPITAL,PO BOX 151,PRESQUE ISLE,ME,04769,AROOSTOOK,(207) 768-4000,98,2,0,99,92,7,1,96,83,14,3,92,73,24,3,90,,3021,787,26,10/01/2022,09/30/2023
200020,YORK HOSPITAL,15 HOSPITAL DRIVE,YORK,ME,03909,YORK,(207) 363-4321,97,3,0,99,93,6,1,96,90,8,2,95,89,10,1,96,,2156,797,37,10/01/2022,09/30/2023
200024,CENTRAL MAINE MEDICAL CENTER,300 MAIN STREET,LEWISTON,ME,04240,ANDROSCOGGIN,(207) 795-0111,96,3,1,98,91,8,1,95,79,17,4,92,77,21,2,92,,2759,727,26,10/01/2022,09/30/2023
200033,NORTHERN LIGHT EASTERN MAINE MEDICAL CENTER,PO BOX 404,BANGOR,ME,04401,PENOBSCOT,(207) 973-7000,96,4,0,98,92,7,1,95,81,16,3,92,77,21,2,91,,5397,1357,25,10/01/2022,09/30/2023
200034,ST MARY'S REGIONAL MEDICAL CENTER,93 CAMPUS AVENUE,LEWISTON,ME,04243,ANDROSCOGGIN,(207) 777-8100,97,3,0,99,93,6,1,96,84,14,2,94,87,12,1,95,,3259,993,30,10/01/2022,09/30/2023
200041,NORTHERN LIGHT INLAND HOSPITAL,200 KENNEDY MEMORIAL DRIVE,WATERVILLE,ME,04901,KENNEBEC,(207) 861-3000,98,2,0,99,91,7,2,94,80,18,2,92,81,17,2,93,,1870,504,27,10/01/2022,09/30/2023
200050,NORTHERN LIGHT MAINE COAST HOSPITAL,50 UNION STREET,ELLSWORTH,ME,04605,HANCOCK,(207) 664-5608,96,3,1,98,92,7,1,96,79,17,4,92,78,20,2,92,,3445,895,26,10/01/2022,09/30/2023
201302,LINCOLNHEALTH,35 MILES STREET,DAMARISCOTTA,ME,04543,LINCOLN,(207) 563-1234,98,2,0,99,91,7,2,94,86,12,2,94,85,12,3,94,,1272,378,30,10/01/2022,09/30/2023
201306,RUMFORD  HOSPITAL,420 FRANKLIN STREET,RUMFORD,ME,04276,OXFORD,(207) 369-1000,96,2,2,97,91,7,2,95,84,10,6,91,74,22,4,90,3,193,48,25,10/01/2022,09/30/2023
201309,NORTHERN LIGHT MAYO HOSPITAL,897 WEST MAIN STREET,DOVER FOXCROFT,ME,04426,PISCATAQUIS,(207) 564-4251,98,2,0,99,94,5,1,97,83,15,2,94,78,21,1,93,,1113,303,28,10/01/2022,09/30/2023
201310,BRIDGTON HOSPITAL,10 HOSPITAL DRIVE,BRIDGTON,ME,04009,CUMBERLAND,(207) 647-6000,98,2,0,99,96,4,0,98,84,16,0,95,81,18,1,93,3,254,92,36,10/01/2022,09/30/2023
201311,DOWN EAST COMMUNITY HOSPITAL,11 HOSPITAL DRIVE,MACHIAS,ME,04654,WASHINGTON,(207) 255-3356,99,1,0,99,95,4,1,97,83,15,2,94,77,21,2,91,,1052,363,35,10/01/2022,09/30/2023
201313,NORTHERN LIGHT SEBASTICOOK VALLEY HOSPITAL,447 NORTH MAIN STREET,PITTSFIELD,ME,04967,SOMERSET,(207) 487-5141,98,2,0,99,93,6,1,96,83,14,3,93,75,23,2,91,,1155,280,24,10/01/2022,09/30/2023
210003,UNIVERSITY OF MD CAPITAL REGION MEDICAL CENTER,901 NORTH HARRY S TRUMAN DRIVE,UPPER MARLBORO,MD,20774,PRINCE GEORGES,(301) 618-2000,92,7,1,96,86,11,3,91,76,15,9,89,72,19,9,86,,1602,214,13,10/01/2022,09/30/2023
210005,FREDERICK HEALTH HOSPITAL,400 WEST SEVENTH ST,FREDERICK,MD,21701,FREDERICK,(240) 566-3300,96,3,1,98,90,8,2,94,82,14,4,92,77,20,3,91,,7635,1752,23,10/01/2022,09/30/2023
210006,UNIVERSITY OF MD HARFORD MEMORIAL HOSPITAL,501 SOUTH UNION AVENUE,HAVRE DE GRACE,MD,21078,HARFORD,(443) 643-3303,98,2,0,99,93,6,1,96,88,9,3,94,84,13,3,93,,530,153,29,10/01/2022,09/30/2023
210012,SINAI HOSPITAL OF BALTIMORE,2401 WEST BELVEDERE AVENUE,BALTIMORE,MD,21215,BALTIMORE CITY,(410) 601-5131,,,,,,,,,,,,,,,,,4,,,,,
210015,MEDSTAR FRANKLIN SQUARE MEDICAL CENTER,9000 FRANKLIN SQUARE DRIVE,ROSEDALE,MD,21237,BALTIMORE,(443) 777-7850,97,3,0,99,89,9,2,93,84,14,2,94,82,16,2,93,,2079,389,19,10/01/2022,09/30/2023
210017,GARRETT REGIONAL MEDICAL CENTER,251 NORTH FOURTH STREET,OAKLAND,MD,21550,GARRETT,(301) 533-4173,98,2,0,99,94,5,1,96,89,10,1,95,85,14,1,94,,1452,592,41,10/01/2022,09/30/2023
210018,MEDSTAR MONTGOMERY MEDICAL CENTER,18101 PRINCE PHILIP DRIVE,OLNEY,MD,20832,MONTGOMERY,(301) 774-8771,98,2,0,99,91,7,2,95,84,13,3,93,81,16,3,92,,1717,391,23,10/01/2022,09/30/2023
210024,MEDSTAR UNION MEMORIAL HOSPITAL,201 EAST UNIVERSITY PARKWAY,BALTIMORE,MD,21218,BALTIMORE CITY,(410) 554-2227,97,3,0,98,92,6,2,95,87,10,3,94,85,12,3,93,,1240,350,28,10/01/2022,09/30/2023
210028,MEDSTAR SAINT MARY'S HOSPITAL,25500 POINT LOOKOUT ROAD,LEONARDTOWN,MD,20650,ST. MARYS,(301) 475-6001,97,3,0,99,94,5,1,97,84,15,1,93,77,21,2,91,,1931,388,20,10/01/2022,09/30/2023
210033,CARROLL HOSPITAL CENTER,200 MEMORIAL AVENUE,WESTMINSTER,MD,21157,CARROLL,(410) 848-3000,,,,,,,,,,,,,,,,,4,,,,,
210034,MEDSTAR HARBOR HOSPITAL,3001 SOUTH HANOVER STREET,BALTIMORE,MD,21225,BALTIMORE CITY,(410) 350-3201,98,2,0,99,92,6,2,95,86,12,2,94,84,14,2,93,,1557,224,14,10/01/2022,09/30/2023
210035,UNIVERSITY OF MD CHARLES REGIONAL  MEDICAL CENTER,5 GARRETT AVENUE,LA PLATA,MD,20646,CHARLES,(301) 609-4265,97,3,0,98,88,10,2,93,80,17,3,92,74,23,3,90,,1961,364,19,10/01/2022,09/30/2023
210039,CALVERTHEALTH MEDICAL CENTER,100 HOSPITAL ROAD,PRINCE FREDERICK,MD,20678,CALVERT,(410) 535-8240,98,2,0,99,92,6,2,95,89,10,1,95,84,15,1,94,,1632,424,26,10/01/2022,09/30/2023
210040,NORTHWEST HOSPITAL CENTER,5401 OLD COURT ROAD,RANDALLSTOWN,MD,21133,BALTIMORE,(410) 521-2200,,,,,,,,,,,,,,,,,4,,,,,
210044,GREATER BALTIMORE MEDICAL CENTER,6701 NORTH CHARLES STREET,BALTIMORE,MD,21204,BALTIMORE,(443) 849-2000,98,2,0,99,92,6,2,95,89,10,1,95,89,10,1,96,,2624,758,29,10/01/2022,09/30/2023
