"Facility ID","Facility Name","Address","City","State","ZIP Code","County","Telephone","Patients who reported that staff definitely gave care in a professional way and the facility was clean","Patients who reported that staff somewhat gave care in a professional way or the facility was somewhat clean","Patients who reported that staff did not give care in a professional way or the facility was not clean","Facilities and staff linear mean score","Patients who reported that staff definitely communicated about what to expect during and after the procedure","Patients who reported that staff somewhat communicated about what to expect during and after the procedure","Patients who reported that staff did not communicate about what to expect during and after the procedure","Communication about your procedure linear mean score","Patients who gave the facility a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 0 to 6 on a scale from 0 (lowest) to 10 (highest)","Patients’ rating of the facility linear mean score","Patients who reported YES they would DEFINITELY recommend the facility to family or friends","Patients who reported PROBABLY YES they would recommend the facility to family or friends","Patients who reported NO, they would not recommend the facility to family or friends","Patients recommending the facility linear mean score","Footnote","Number of Sampled Patients","Number of Completed Surveys","Survey Response Rate Percent","Start Date","End Date"
150002,METHODIST HOSPITALS INC,600 GRANT ST,GARY,IN,46402,LAKE,(219) 886-4000,97,2,1,98,92,5,3,94,84,11,5,93,75,20,5,90,3,973,58,17,07/01/2019,12/31/2020
150004,FRANCISCAN ST. MARGARET HEALTH HAMMOND,5454 HOHMAN AVE,HAMMOND,IN,46320,LAKE,(219) 932-2300,97,2,1,98,89,9,2,93,85,11,4,93,76,23,1,91,,730,143,20,07/01/2019,12/31/2020
150005,HENDRICKS REGIONAL HEALTH,1000 E MAIN ST,DANVILLE,IN,46122,HENDRICKS,(317) 745-4451,97,3,0,98,91,7,2,95,90,9,1,96,95,5,0,98,,5940,863,15,07/01/2019,12/31/2020
150015,FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY,3500 FRANCISCAN WAY,MICHIGAN CITY,IN,46360,LA PORTE,(219) 879-8511,98,2,0,99,90,8,2,94,89,9,2,95,84,15,1,94,,4181,1136,28,07/01/2019,12/31/2020
150022,FRANCISCAN HEALTH CRAWFORDSVILLE,1710 LAFAYETTE RD,CRAWFORDSVILLE,IN,47933,MONTGOMERY,(765) 362-2800,98,2,0,99,95,4,1,97,92,8,0,96,84,15,1,94,,716,200,31,07/01/2019,12/31/2020
150030,HENRY COUNTY MEMORIAL HOSPITAL,1000 N 16TH ST,NEW CASTLE,IN,47362,HENRY,(765) 521-0890,98,2,0,99,93,6,1,96,92,7,1,96,85,14,1,94,,1801,662,37,07/01/2019,12/31/2020
150037,HANCOCK REGIONAL HOSPITAL,801 N STATE ST,GREENFIELD,IN,46140,HANCOCK,(317) 462-5544,98,2,0,99,93,5,2,95,87,12,1,95,87,12,1,95,,1361,369,28,07/01/2019,12/31/2020
150045,DEKALB HEALTH,1316 E SEVENTH ST,AUBURN,IN,46706,DE KALB,(260) 925-4600,,,,,,,,,,,,,,,,,4,,,,,
150065,SCHNECK MEDICAL CENTER,411 W TIPTON ST,SEYMOUR,IN,47274,JACKSON,(812) 522-2349,,,,,,,,,,,,,,,,,4,,,,,
150069,KING'S DAUGHTERS' HEALTH,1373 EAST SR 62,MADISON,IN,47250,JEFFERSON,(812) 801-0800,97,3,0,99,91,7,2,95,86,12,2,94,79,20,1,92,,1239,353,28,07/01/2019,12/31/2020
150086,ST ELIZABETH DEARBORN,600 WILSON CREEK RD,LAWRENCEBURG,IN,47025,DEARBORN,(812) 537-1010,98,2,0,99,93,5,2,96,86,12,2,94,77,22,1,92,,1447,439,30,07/01/2019,12/31/2020
150090,FRANCISCAN HEALTH DYER,24 JOLIET ST,DYER,IN,46311,LAKE,(219) 865-2141,97,3,0,98,90,8,2,94,83,12,5,93,77,20,3,91,,1362,344,26,07/01/2019,12/31/2020
150109,FRANCISCAN HEALTH LAFAYETTE,1701 S CREASY LN,LAFAYETTE,IN,47905,TIPPECANOE,(765) 502-4334,99,1,0,99,92,7,1,95,92,6,2,96,88,12,0,96,,422,134,33,07/01/2019,12/31/2020
150115,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,800 W 9TH ST,JASPER,IN,47546,DUBOIS,(812) 996-0391,98,2,0,99,92,7,1,96,88,11,1,95,83,16,1,94,,1449,530,37,07/01/2019,12/31/2020
150126,FRANCISCAN HEALTH CROWN POINT,1201 S MAIN ST,CROWN POINT,IN,46307,LAKE,(219) 757-6100,97,3,0,99,92,6,2,95,88,10,2,94,84,15,1,94,,1801,542,31,07/01/2019,12/31/2020
150160,"INDIANA ORTHOPAEDIC HOSPITAL, LLC",8400 NORTHWEST BLVD,INDIANAPOLIS,IN,46278,MARION,(317) 956-1000,98,2,0,99,91,7,2,95,94,6,0,97,91,8,1,97,,1608,560,35,07/01/2019,12/31/2020
150162,FRANCISCAN HEALTH INDIANAPOLIS,8111 S EMERSON AVE,INDIANAPOLIS,IN,46237,MARION,(317) 528-5000,98,2,0,99,92,7,1,95,90,9,1,95,88,11,1,95,,6400,1155,22,07/01/2019,12/31/2020
150165,FRANCISCAN HEALTH MUNSTER,701 SUPERIOR AVE,MUNSTER,IN,46321,LAKE,(219) 922-4200,97,3,0,98,91,7,2,95,89,9,2,95,84,14,2,94,,2240,757,35,07/01/2019,12/31/2020
150166,PINNACLE HOSPITAL,9301 CONNECTICUT DR,CROWN POINT,IN,46307,LAKE,(219) 756-2100,98,2,0,99,88,10,2,93,88,8,4,95,80,18,2,92,,304,104,34,07/01/2019,12/31/2020
151317,GREENE COUNTY GENERAL HOSPITAL,1185 N 1000 W,LINTON,IN,47441,GREENE,(812) 847-2281,96,3,1,97,91,8,1,95,81,15,4,92,78,21,1,92,,598,146,24,07/01/2019,12/31/2020
151324,"FRANCISCAN HEALTH RENSSELAER, INC",1104 E GRACE ST,RENSSELAER,IN,47978,JASPER,(219) 866-5141,98,2,0,99,92,8,0,96,88,12,0,95,73,27,0,91,3,297,62,22,07/01/2019,12/31/2020
151327,SULLIVAN COUNTY COMMUNITY HOSPITAL,2200 N SECTION ST,SULLIVAN,IN,47882,SULLIVAN,(812) 268-4311,98,2,0,99,93,6,1,96,91,9,0,96,84,16,0,95,,1179,327,32,07/01/2019,12/31/2020
151330,ADAMS MEMORIAL HOSPITAL,1100 MERCER AVE,DECATUR,IN,46733,ADAMS,(260) 724-2145,97,3,0,98,89,8,3,93,86,10,4,93,76,23,1,91,,949,383,40,07/01/2019,12/31/2020
151332,DECATUR COUNTY MEMORIAL HOSPITAL,720 N LINCOLN ST,GREENSBURG,IN,47240,DECATUR,(812) 663-4331,98,2,0,99,90,8,2,94,85,13,2,94,77,21,2,91,2,1564,394,30,07/01/2019,12/31/2020
160001,UNITYPOINT HEALTH - MARSHALLTOWN,3 S 4TH AVE,MARSHALLTOWN,IA,50158,MARSHALL,(641) 754-5151,97,3,0,99,91,8,1,95,86,12,2,94,80,18,2,93,,2756,1079,39,07/01/2019,12/31/2020
160005,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,311 SOUTH CLARK STREET,CARROLL,IA,51401,CARROLL,(712) 792-3581,98,2,0,99,93,6,1,96,88,9,3,95,83,15,2,93,,1023,436,44,07/01/2019,12/31/2020
160008,KEOKUK AREA HOSPITAL,1600 MORGAN STREET,KEOKUK,IA,52632,LEE,(319) 524-7150,98,2,0,99,94,5,1,96,82,16,2,93,75,19,6,89,,365,135,38,07/01/2019,12/31/2020
160013,TRINITY MUSCATINE,1518 MULBERRY AVENUE,MUSCATINE,IA,52761,MUSCATINE,(563) 264-9100,98,2,0,99,94,5,1,96,84,14,2,93,76,23,1,92,,1902,529,30,07/01/2019,12/31/2020
160016,TRINITY REGIONAL MEDICAL CENTER,802 KENYON RD,FORT DODGE,IA,50501,WEBSTER,(515) 573-3101,97,3,0,98,89,8,3,93,81,15,4,92,73,25,2,90,,3687,970,29,07/01/2019,12/31/2020
160029,MERCY HOSPITAL,500 E MARKET STREET,IOWA CITY,IA,52245,JOHNSON,(319) 339-0300,98,2,0,99,90,9,1,94,85,13,2,93,86,13,1,95,,2285,710,39,07/01/2019,12/31/2020
160045,ST LUKES HOSPITAL,1026 A AVE NE,CEDAR RAPIDS,IA,52402,LINN,(319) 369-7211,97,2,1,98,90,9,1,94,84,14,2,94,81,18,1,93,,1417,410,34,07/01/2019,12/31/2020
160079,MERCY MEDICAL CENTER - CEDAR RAPIDS,701 10TH STREET SE,CEDAR RAPIDS,IA,52403,LINN,(319) 398-6011,97,2,1,98,89,9,2,94,86,11,3,94,84,15,1,94,,4354,1351,31,07/01/2019,12/31/2020
160082,UNITYPOINT HEALTH - DES MOINES IOWA METHODIST MEDI,1200 PLEASANT STREET,WEST DES MOINES,IA,50265,POLK,(515) 241-6212,97,3,0,98,91,8,1,95,86,12,2,94,85,13,2,94,,13533,4156,31,07/01/2019,12/31/2020
160101,BROADLAWNS MEDICAL CENTER,1801 HICKMAN ROAD,DES MOINES,IA,50314,POLK,(515) 282-2200,95,4,1,97,86,11,3,92,79,16,5,91,76,20,4,90,,2731,644,24,07/01/2019,12/31/2020
160104,TRINITY - BETTENDORF,4500 UTICA RIDGE ROAD,BETTENDORF,IA,52722,SCOTT,(563) 742-5000,97,3,0,98,91,8,1,95,87,11,2,94,83,15,2,93,,2379,522,26,07/01/2019,12/31/2020
160110,ALLEN HOSPITAL,1825 LOGAN AVENUE,WATERLOO,IA,50703,BLACK HAWK,(319) 235-3941,96,3,1,98,90,8,2,94,84,13,3,93,82,16,2,93,,5018,1693,35,07/01/2019,12/31/2020
160112,SPENCER MUNICIPAL HOSPITAL,1200 1ST AVENUE EAST,SPENCER,IA,51301,CLAY,(712) 264-6198,,,,,,,,,,,,,,,,,4,,,,,
160117,FINLEY HOSPITAL,350 NORTH GRANDVIEW AVENUE,DUBUQUE,IA,52001,DUBUQUE,(563) 582-1881,98,2,0,99,92,7,1,95,88,10,2,95,84,15,1,94,,3676,1600,44,07/01/2019,12/31/2020
160122,FORT MADISON COMMUNITY HOSPITAL,5445 AVE O,FORT MADISON,IA,52627,LEE,(319) 372-6530,98,2,0,99,93,6,1,96,87,10,3,94,83,15,2,94,,1205,423,35,07/01/2019,12/31/2020
160146,ST LUKES REGIONAL MEDICAL CENTER,2720 STONE PARK BOULEVARD,SIOUX CITY,IA,51104,WOODBURY,(712) 279-3500,97,3,0,98,89,9,2,94,84,12,4,93,82,16,2,93,,1530,388,31,07/01/2019,12/31/2020
160147,GRINNELL REGIONAL MEDICAL CENTER,210 FOURTH AVENUE,GRINNELL,IA,50112,POWESHIEK,(641) 236-7511,,,,,,,,,,,,,,,,,4,,,,,
161306,JONES REGIONAL MEDICAL CENTER,1795 HIGHWAY 64 EAST,ANAMOSA,IA,52205,JONES,(319) 462-6131,98,2,0,99,91,7,2,95,90,8,2,95,89,10,1,96,,941,389,41,07/01/2019,12/31/2020
161327,DAVIS COUNTY HOSPITAL,509 NORTH MADISON STREET,BLOOMFIELD,IA,52537,DAVIS,(641) 664-2145,99,1,0,100,95,4,1,97,91,9,0,96,86,12,2,94,,419,157,38,07/01/2019,12/31/2020
161334,HUMBOLDT COUNTY MEMORIAL HOSPITAL,1000 NORTH 15TH STREET,HUMBOLDT,IA,50548,HUMBOLDT,(515) 332-4200,97,3,0,98,87,11,2,92,87,11,2,94,85,14,1,95,,413,161,39,07/01/2019,12/31/2020
161339,WAVERLY HEALTH CENTER,312 9TH STREET SW,WAVERLY,IA,50677,BREMER,(319) 352-4120,98,2,0,99,94,5,1,97,90,10,0,95,86,14,0,95,,1384,145,41,07/01/2019,12/31/2020
161342,MONROE COUNTY HOSPITAL,6580 165TH STREET,ALBIA,IA,52531,MONROE,(641) 932-2134,,,,,,,,,,,,,,,,,4,,,,,
161344,WASHINGTON COUNTY HOSPITAL AND CLINICS,400 EAST POLK STREET,WASHINGTON,IA,52353,WASHINGTON,(319) 653-5481,97,3,0,99,90,9,1,94,87,11,2,94,83,16,1,94,,531,243,46,07/01/2019,12/31/2020
161348,CLARKE COUNTY HOSPITAL,800 S FILLMORE ST,OSCEOLA,IA,50213,CLARKE,(641) 342-2184,98,2,0,99,90,8,2,94,90,7,3,93,85,12,3,93,3,260,89,34,07/01/2019,12/31/2020
161355,KNOXVILLE HOSPITAL & CLINICS,1002 SOUTH LINCOLN STREET,KNOXVILLE,IA,50138,MARION,(641) 842-2151,97,3,0,99,90,7,3,94,83,14,3,93,84,16,0,95,,443,184,42,07/01/2019,12/31/2020
161356,HENRY COUNTY HEALTH CENTER,407 S WHITE ST,MOUNT PLEASANT,IA,52641,HENRY,(319) 385-3141,98,2,0,99,95,4,1,97,91,8,1,95,85,14,1,94,,1030,500,49,07/01/2019,12/31/2020
161364,JEFFERSON COUNTY HEALTH CENTER,2000 S MAIN,FAIRFIELD,IA,52556,JEFFERSON,(641) 472-4111,,,,,,,,,,,,,,,,,4,,,,,
161365,GREATER REGIONAL MEDICAL CENTER,1700 WEST TOWNLINE STREET,CRESTON,IA,50801,UNION,(641) 782-7091,98,2,0,99,93,6,1,96,90,9,1,95,83,15,2,93,,1514,529,35,07/01/2019,12/31/2020
161369,CRAWFORD COUNTY MEMORIAL HOSPITAL,100 MEDICAL PARKWAY,DENISON,IA,51442,CRAWFORD,(712) 263-2500,,,,,,,,,,,,,,,,,4,,,,,
161372,BOONE COUNTY HOSPITAL,1015 UNION STREET,BOONE,IA,50036,BOONE,(515) 432-3140,99,1,0,99,93,6,1,96,84,15,1,93,77,22,1,91,,928,306,33,07/01/2019,12/31/2020
161373,RINGGOLD COUNTY HOSPITAL,504 NORTH CLEVELAND STREET,MOUNT AYR,IA,50854,RINGGOLD,(641) 464-3226,99,1,0,99,96,3,1,98,92,8,0,96,82,15,3,92,,288,100,35,07/01/2019,12/31/2020
161376,CASS COUNTY MEMORIAL HOSPITAL,1501 EAST TENTH STREET,ATLANTIC,IA,50022,CASS,(712) 243-3250,98,2,0,99,94,5,1,96,89,9,2,95,81,18,1,93,,1120,453,41,07/01/2019,12/31/2020
170012,SALINA REGIONAL HEALTH CENTER,400 SOUTH SANTA FE AVENUE,SALINA,KS,67401,SALINE,(785) 452-7000,97,2,1,98,91,8,1,95,86,13,1,94,83,15,2,93,,892,319,36,07/01/2019,12/31/2020
170013,HAYS MEDICAL CENTER,2220 CANTERBURY DRIVE,HAYS,KS,67601,ELLIS,(785) 623-5000,97,3,0,99,90,9,1,95,83,15,2,93,75,24,1,91,,2197,686,34,07/01/2019,12/31/2020
170017,SUSAN B ALLEN MEMORIAL HOSPITAL,720 W CENTRAL ST,EL DORADO,KS,67042,BUTLER,(316) 321-3300,96,3,1,98,91,7,2,94,81,16,3,93,76,22,2,91,,1317,389,30,07/01/2019,12/31/2020
170023,ST CATHERINE HOSPITAL,401 EAST SPRUCE,GARDEN CITY,KS,67846,FINNEY,(620) 272-2222,96,3,1,98,89,9,2,93,80,17,3,92,71,27,2,89,,1435,364,26,07/01/2019,12/31/2020
170027,PRATT REGIONAL MEDICAL CENTER,200 COMMODORE ST,PRATT,KS,67124,PRATT,(620) 450-1160,97,2,1,98,89,8,3,93,88,10,2,95,87,11,2,95,,2195,338,16,07/01/2019,12/31/2020
170040,UNIVERSITY OF KANSAS HOSPITAL,4000 CAMBRIDGE STREET,KANSAS CITY,KS,66160,WYANDOTTE,(913) 588-7332,97,3,0,98,91,8,1,95,90,7,3,95,88,10,2,95,,1577,388,25,07/01/2019,12/31/2020
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,(913) 791-4200,,,,,,,,,,,,,,,,,4,,,,,
170068,SOUTHWEST MEDICAL CENTER,315 WEST 15TH STREET,LIBERAL,KS,67901,SEWARD,(620) 624-1651,93,6,1,96,86,11,3,92,70,24,6,89,75,19,6,89,,1592,235,16,07/01/2019,12/31/2020
170075,"MERCY HOSPITAL, INC",218 E PACK STREET,MOUNDRIDGE,KS,67107,MCPHERSON,(620) 345-6391,99,1,0,100,93,7,0,96,91,9,0,95,81,19,0,94,3,100,60,60,07/01/2019,12/31/2020
170086,STORMONT VAIL HOSPITAL,1500 SW 10TH AVENUE,TOPEKA,KS,66604,SHAWNEE,(785) 354-6121,98,2,0,99,89,8,3,93,87,11,2,94,88,11,1,95,,2061,494,29,07/01/2019,12/31/2020
170109,MIAMI COUNTY MEDICAL CENTER,2100 BAPTISTE DRIVE,PAOLA,KS,66071,MIAMI,(913) 557-4385,,,,,,,,,,,,,,,,,4,,,,,
170120,LABETTE HEALTH,1902 SOUTH US HWY 59,PARSONS,KS,67357,LABETTE,(620) 421-4880,96,3,1,98,90,9,1,95,82,16,2,93,83,16,1,94,,2409,392,16,07/01/2019,12/31/2020
170145,"COFFEYVILLE REGIONAL MEDICAL CENTER, INC",1400 W 4TH ST,COFFEYVILLE,KS,67337,MONTGOMERY,(620) 251-1200,97,3,0,98,91,8,1,95,83,13,4,93,74,24,2,90,,1202,356,30,07/01/2019,12/31/2020
170188,KANSAS CITY ORTHOPAEDIC INSTITUTE,3651 COLLEGE BLVD,LEAWOOD,KS,66211,JOHNSON,(913) 319-7633,98,2,0,99,90,9,1,94,91,8,1,95,85,15,0,95,3,176,57,32,07/01/2019,12/31/2020
171341,HIAWATHA COMMUNITY HOSPITAL,300 UTAH STREET,HIAWATHA,KS,66434,BROWN,(785) 742-2131,98,2,0,99,93,6,1,96,85,13,2,95,75,25,0,92,3,178,70,39,07/01/2019,12/31/2020
171380,NEOSHO MEMORIAL REGIONAL MEDICAL CENTER,629 SOUTH PLUMMER,CHANUTE,KS,66720,NEOSHO,(620) 431-4000,,,,,,,,,,,,,,,,,4,,,,,
171381,MEMORIAL HOSPITAL,511 NE 10TH ST,ABILENE,KS,67410,DICKINSON,(785) 263-2100,97,3,0,99,91,8,1,95,86,11,3,93,79,19,2,92,,325,138,43,07/01/2019,12/31/2020
171383,WILLIAM NEWTON HOSPITAL,1300 EAST FIFTH AVENUE,WINFIELD,KS,67156,COWLEY,(620) 221-2300,98,2,0,99,94,5,1,96,86,12,2,94,81,17,2,92,,1096,356,32,07/01/2019,12/31/2020
180012,HARDIN MEMORIAL HOSPITAL,913 NORTH DIXIE AVENUE,ELIZABETHTOWN,KY,42701,HARDIN,(270) 737-1212,,,,,,,,,,,,,,,,,4,,,,,
180018,ST CLAIRE REGIONAL MEDICAL CENTER,222 MEDICAL CIRCLE,MOREHEAD,KY,40351,ROWAN,(606) 783-6500,95,4,1,97,87,10,3,92,74,19,7,89,69,26,5,87,,1373,282,21,07/01/2019,12/31/2020
180035,ST ELIZABETH EDGEWOOD,1 MEDICAL VILLAGE DRIVE,EDGEWOOD,KY,41017,KENTON,(859) 301-2000,,,,,,,,,,,,,,,,,4,,,,,
180038,OWENSBORO HEALTH REGIONAL HOSPITAL,1201 PLEASANT VALLEY ROAD,OWENSBORO,KY,42303,DAVIESS,(270) 417-2000,97,3,0,98,92,7,1,95,86,12,2,95,82,16,2,93,,5675,1265,23,07/01/2019,12/31/2020
180044,PIKEVILLE MEDICAL CENTER,911 BYPASS ROAD,PIKEVILLE,KY,41501,PIKE,(606) 437-3500,97,2,1,98,92,7,1,95,85,12,3,94,82,15,3,93,,3030,634,21,07/01/2019,12/31/2020
180051,JENNIE STUART MEDICAL CENTER,320 WEST 18TH STREET,HOPKINSVILLE,KY,42241,CHRISTIAN,(270) 887-0100,96,3,1,98,91,8,1,95,83,14,3,93,77,20,3,91,,3996,964,24,07/01/2019,12/31/2020
180056,METHODIST HOSPITAL,1305 N ELM ST,HENDERSON,KY,42420,HENDERSON,(270) 827-7700,,,,,,,,,,,,,,,,,4,,,,,
180067,UNIVERSITY OF KENTUCKY HOSPITAL,800 ROSE STREET,LEXINGTON,KY,40536,FAYETTE,(859) 323-5000,96,4,0,98,93,6,1,96,85,13,2,94,84,14,2,94,,1445,269,19,07/01/2019,12/31/2020
180079,HARRISON MEMORIAL HOSPITAL,1210 KY HWY 36 E,CYNTHIANA,KY,41031,HARRISON,(859) 234-2300,98,2,0,99,92,7,1,95,87,11,2,94,83,16,1,94,,1420,440,31,07/01/2019,12/31/2020
180115,"ROCKCASTLE COUNTY HOSPITAL, INC.",145 NEWCOMB AVENUE,MOUNT VERNON,KY,40456,ROCKCASTLE,(606) 256-2195,99,1,0,100,95,5,0,97,91,8,1,97,89,8,3,95,,532,111,21,07/01/2019,12/31/2020
181306,METHODIST HOSPITAL UNION COUNTY,4604 US HIGHWAY 60 WEST,MORGANFIELD,KY,42437,UNION,(270) 389-5000,,,,,,,,,,,,,,,,,4,,,,,
181319,BRECKINRIDGE MEMORIAL HOSPITAL,1011 OLD HIGHWAY 60,HARDINSBURG,KY,40143,BRECKINRIDGE,(270) 756-7000,99,1,0,100,96,3,1,98,82,18,0,94,72,28,0,91,2;3,234,71,30,07/01/2019,12/31/2020
181320,"LIVINGSTON HOSPITAL AND HEALTHCARE SERVICES, INC",131 HOSPITAL DRIVE,SALEM,KY,42078,LIVINGSTON,(270) 988-2299,98,2,0,99,91,7,2,94,80,16,4,92,82,15,3,93,,700,207,30,07/01/2019,12/31/2020
190002,LAFAYETTE GENERAL MEDICAL CENTER,1214 COOLIDGE AVENUE,LAFAYETTE,LA,70503,LAFAYETTE,(337) 289-7991,98,2,0,99,93,6,1,96,91,8,1,96,88,10,2,95,,2661,635,24,07/01/2019,12/31/2020
190005,UNIVERSITY MEDICAL CENTER NEW ORLEANS,2000 CANAL STREET,NEW ORLEANS,LA,70112,ORLEANS,(504) 702-3000,94,5,1,97,91,7,2,95,85,13,2,94,81,16,3,92,,3160,372,12,07/01/2019,12/31/2020
190006,UNIVERSITY HOSPITAL & CLINICS,2390 WEST CONGRESS,LAFAYETTE,LA,70506,LAFAYETTE,(337) 261-6000,98,2,0,99,93,6,1,96,89,9,2,96,86,12,2,94,,1573,289,18,07/01/2019,12/31/2020
190007,NATCHITOCHES REGIONAL MEDICAL CENTER,501 KEYSER AVE,NATCHITOCHES,LA,71457,NATCHITOCHES,(318) 214-4200,,,,,,,,,,,,,,,,,4,,,,,
190008,TERREBONNE GENERAL MEDICAL CENTER,8166 MAIN STREET,HOUMA,LA,70360,TERREBONNE,(985) 873-4141,98,2,0,99,93,6,1,96,89,9,2,95,84,14,2,94,,1866,475,28,07/01/2019,12/31/2020
190011,OCHSNER LSU HEALTH MONROE,4864 JACKSON STREET,MONROE,LA,71202,OUACHITA,(318) 388-7000,,,,,,,,,,,,,,,,,4,,,,,
190017,OPELOUSAS GENERAL HEALTH SYSTEM,539 EAST PRUDHOMME STREET,OPELOUSAS,LA,70570,ST. LANDRY,(337) 948-3011,98,2,0,99,92,7,1,95,86,13,1,94,77,21,2,91,,1524,364,24,07/01/2019,12/31/2020
190019,CHRISTUS ST FRANCES CABRINI HOSPITAL,3330 MASONIC DRIVE,ALEXANDRIA,LA,71301,RAPIDES,(318) 487-1122,,,,,,,,,,,,,,,,,4,,,,,
190020,LANE REGIONAL MEDICAL CENTER,6300 MAIN STREET,ZACHARY,LA,70791,E. BATON ROUGE,(225) 658-4000,,,,,,,,,,,,,,,,,4,,,,,
190027,CHRISTUS OCHSNER ST PATRICK HOSPITAL,524 DR MICHAEL DEBAKEY STREET,LAKE CHARLES,LA,70601,CALCASIEU,(337) 491-7730,,,,,,,,,,,,,,,,,4,,,,,
190034,ABBEVILLE GENERAL HOSPITAL,118 N HOSPITAL DR,ABBEVILLE,LA,70510,VERMILION,(337) 893-5466,99,1,0,99,93,5,2,96,87,12,1,95,76,23,1,91,,588,125,30,07/01/2019,12/31/2020
190039,WEST JEFFERSON MEDICAL CENTER,1101 MEDICAL CENTER BLVD,MARRERO,LA,70072,JEFFERSON,(504) 347-5511,95,4,1,97,91,7,2,95,83,14,3,93,78,20,2,91,,2016,364,18,07/01/2019,12/31/2020
190040,SLIDELL MEMORIAL HOSPITAL,1001 GAUSE BLVD,SLIDELL,LA,70458,ST. TAMMANY,(985) 643-2200,95,4,1,97,85,13,2,92,89,9,2,95,78,21,1,92,2,601,135,29,07/01/2019,12/31/2020
190041,CHRISTUS HEALTH SHREVEPORT - BOSSIER,1453 E BERT KOUNS INDUSTRIAL DRIVE,SHREVEPORT,LA,71105,CADDO,(318) 681-5000,,,,,,,,,,,,,,,,,4,,,,,
190044,ACADIA GENERAL HOSPITAL,1305 CROWLEY RAYNE HIGHWAY,CROWLEY,LA,70526,ACADIA,(337) 783-3222,98,2,0,99,94,5,1,96,89,9,2,96,83,15,2,93,,1270,382,30,07/01/2019,12/31/2020
190046,TOURO INFIRMARY,1401 FOUCHER STREET,NEW ORLEANS,LA,70115,ORLEANS,(504) 897-8247,96,4,0,98,93,6,1,96,86,12,2,94,83,14,3,93,,1712,417,24,07/01/2019,12/31/2020
190050,BEAUREGARD MEMORIAL HOSPITAL,600 S PINE STREET,DERIDDER,LA,70634,BEAUREGARD,(337) 462-7100,97,3,0,99,92,6,2,95,86,13,1,94,84,15,1,94,,1284,249,19,07/01/2019,12/31/2020
190054,IBERIA MEDICAL CENTER,2315 E MAIN STREET,NEW IBERIA,LA,70560,IBERIA,(337) 364-0441,97,3,0,99,92,7,1,96,90,9,1,95,78,21,1,92,,683,132,19,07/01/2019,12/31/2020
190060,LAKE CHARLES MEMORIAL HOSPITAL,1701 OAK PARK BLVD,LAKE CHARLES,LA,70601,CALCASIEU,(337) 494-3000,,,,,,,,,,,,,,,,,4,,,,,
190065,BATON ROUGE GENERAL MEDICAL CENTER,3600 FLORIDA BLVD,BATON ROUGE,LA,70806,E. BATON ROUGE,(225) 387-7767,95,4,1,97,92,7,1,95,85,13,2,94,85,12,3,93,,1830,370,20,07/01/2019,12/31/2020
190088,SPRINGHILL MEDICAL CENTER,2001 DOCTORS DRIVE,SPRINGHILL,LA,71075,WEBSTER,(318) 539-1000,98,1,1,99,92,6,2,95,77,16,7,91,75,22,3,90,3,410,95,23,07/01/2019,12/31/2020
190098,OCHSNER LSU HEALTH SHREVEPORT,1541 KINGS HIGHWAY,SHREVEPORT,LA,71130,CADDO,(318) 675-5058,,,,,,,,,,,,,,,,,4,,,,,
190114,CLAIBORNE MEMORIAL MEDICAL CENTER,620 EAST COLLEGE STREET,HOMER,LA,71040,CLAIBORNE,(318) 927-2024,97,3,0,98,94,5,1,96,85,14,1,94,73,21,6,88,3,275,85,31,07/01/2019,12/31/2020
190128,WOMANS HOSPITAL,100 WOMAN'S WAY,BATON ROUGE,LA,70817,E. BATON ROUGE,(225) 927-1300,99,1,0,100,94,5,1,97,98,1,1,98,95,4,1,98,,2413,537,22,07/01/2019,12/31/2020
190146,EAST JEFFERSON GENERAL HOSPITAL,4200 HOUMA BLVD,METAIRIE,LA,70011,JEFFERSON,(504) 454-4000,95,5,0,98,89,9,2,93,81,16,3,93,81,17,2,93,,2327,560,27,07/01/2019,12/31/2020
190201,CHRISTUS OCHSNER LAKE AREA HOSPITAL,4200 NELSON ROAD,LAKE CHARLES,LA,70605,CALCASIEU,(337) 474-6370,,,,,,,,,,,,,,,,,4,,,,,
190245,MONROE SURGICAL HOSPITAL,2408 BROADMOOR BLVD,MONROE,LA,71201,OUACHITA,(318) 410-0002,97,3,0,98,93,6,1,96,92,7,1,97,89,9,2,95,,1008,286,28,07/01/2019,12/31/2020
190251,SURGICAL SPECIALTY CENTER OF BATON ROUGE,8080 BLUEBONNET BLVD,BATON ROUGE,LA,70810,E. BATON ROUGE,(225) 408-8080,98,2,0,99,89,9,2,94,90,8,2,95,90,8,2,96,,1518,466,31,07/01/2019,12/31/2020
190259,LAFAYETTE SURGICAL SPECIALTY HOSPITAL,1101 KALISTE SALOOM RD,LAFAYETTE,LA,70508,LAFAYETTE,(337) 769-4100,,,,,,,,,,,,,,,,,4,,,,,
