"Facility ID","Facility Name","Address","City","State","ZIP Code","County Name","Phone Number","Condition","Measure ID","Measure Name","STTag","Score","Sample","Footnote","Start Date","End Date"
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,Rapides,(318) 473-0010,Preventive Care,IMM-3,Healthcare workers given influenza vaccination,Percentage,82,1340,,10/01/2019,03/31/2020
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,Rapides,(318) 473-0010,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,Rapides,(318) 473-0010,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,Rapides,(318) 473-0010,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,Rapides,(318) 473-0010,Emergency Department,OP-22,Left before being seen,Percentage,Not Available,Not Available,5,01/01/2019,12/31/2019
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,Rapides,(318) 473-0010,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,Rapides,(318) 473-0010,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
19047F,SOUTHEAST LOUISIANA VETERANS HEALTH CARE SYSTEM,2400 CANAL STREET,NEW ORLEANS,LA,70119,Orleans,(800) 935-8387,Emergency Department,EDV,Emergency department volume,Text,Not Available,,5,01/01/2019,12/31/2019
19047F,SOUTHEAST LOUISIANA VETERANS HEALTH CARE SYSTEM,2400 CANAL STREET,NEW ORLEANS,LA,70119,Orleans,(800) 935-8387,Preventive Care,IMM-3,Healthcare workers given influenza vaccination,Percentage,52,3031,,10/01/2019,03/31/2020
19047F,SOUTHEAST LOUISIANA VETERANS HEALTH CARE SYSTEM,2400 CANAL STREET,NEW ORLEANS,LA,70119,Orleans,(800) 935-8387,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
19047F,SOUTHEAST LOUISIANA VETERANS HEALTH CARE SYSTEM,2400 CANAL STREET,NEW ORLEANS,LA,70119,Orleans,(800) 935-8387,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
19047F,SOUTHEAST LOUISIANA VETERANS HEALTH CARE SYSTEM,2400 CANAL STREET,NEW ORLEANS,LA,70119,Orleans,(800) 935-8387,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
19047F,SOUTHEAST LOUISIANA VETERANS HEALTH CARE SYSTEM,2400 CANAL STREET,NEW ORLEANS,LA,70119,Orleans,(800) 935-8387,Emergency Department,OP-22,Left before being seen,Percentage,Not Available,Not Available,5,01/01/2019,12/31/2019
19047F,SOUTHEAST LOUISIANA VETERANS HEALTH CARE SYSTEM,2400 CANAL STREET,NEW ORLEANS,LA,70119,Orleans,(800) 935-8387,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
19047F,SOUTHEAST LOUISIANA VETERANS HEALTH CARE SYSTEM,2400 CANAL STREET,NEW ORLEANS,LA,70119,Orleans,(800) 935-8387,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
19048F,OVERTON BROOKS VA MEDICAL CENTER (SHREVEPORT),510 EAST STONER AVENUE,SHREVEPORT,LA,71101,Caddo,(318) 424-6037,Emergency Department,EDV,Emergency department volume,Text,low,,,01/01/2019,12/31/2019
19048F,OVERTON BROOKS VA MEDICAL CENTER (SHREVEPORT),510 EAST STONER AVENUE,SHREVEPORT,LA,71101,Caddo,(318) 424-6037,Preventive Care,IMM-3,Healthcare workers given influenza vaccination,Percentage,76,1812,,10/01/2019,03/31/2020
19048F,OVERTON BROOKS VA MEDICAL CENTER (SHREVEPORT),510 EAST STONER AVENUE,SHREVEPORT,LA,71101,Caddo,(318) 424-6037,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
19048F,OVERTON BROOKS VA MEDICAL CENTER (SHREVEPORT),510 EAST STONER AVENUE,SHREVEPORT,LA,71101,Caddo,(318) 424-6037,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
19048F,OVERTON BROOKS VA MEDICAL CENTER (SHREVEPORT),510 EAST STONER AVENUE,SHREVEPORT,LA,71101,Caddo,(318) 424-6037,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
19048F,OVERTON BROOKS VA MEDICAL CENTER (SHREVEPORT),510 EAST STONER AVENUE,SHREVEPORT,LA,71101,Caddo,(318) 424-6037,Emergency Department,OP-22,Left before being seen,Percentage,2,18856,,01/01/2019,12/31/2019
19048F,OVERTON BROOKS VA MEDICAL CENTER (SHREVEPORT),510 EAST STONER AVENUE,SHREVEPORT,LA,71101,Caddo,(318) 424-6037,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
19048F,OVERTON BROOKS VA MEDICAL CENTER (SHREVEPORT),510 EAST STONER AVENUE,SHREVEPORT,LA,71101,Caddo,(318) 424-6037,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
20003F,TOGUS VA MEDICAL CENTER,1 VA CENTER,AUGUSTA,ME,04330,Kennebec,(207) 623-8411,Emergency Department,EDV,Emergency department volume,Text,Not Available,,5,01/01/2019,12/31/2019
20003F,TOGUS VA MEDICAL CENTER,1 VA CENTER,AUGUSTA,ME,04330,Kennebec,(207) 623-8411,Preventive Care,IMM-3,Healthcare workers given influenza vaccination,Percentage,84,1607,,10/01/2019,03/31/2020
20003F,TOGUS VA MEDICAL CENTER,1 VA CENTER,AUGUSTA,ME,04330,Kennebec,(207) 623-8411,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
20003F,TOGUS VA MEDICAL CENTER,1 VA CENTER,AUGUSTA,ME,04330,Kennebec,(207) 623-8411,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
20003F,TOGUS VA MEDICAL CENTER,1 VA CENTER,AUGUSTA,ME,04330,Kennebec,(207) 623-8411,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
20003F,TOGUS VA MEDICAL CENTER,1 VA CENTER,AUGUSTA,ME,04330,Kennebec,(207) 623-8411,Emergency Department,OP-22,Left before being seen,Percentage,Not Available,Not Available,5,01/01/2019,12/31/2019
20003F,TOGUS VA MEDICAL CENTER,1 VA CENTER,AUGUSTA,ME,04330,Kennebec,(207) 623-8411,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
20003F,TOGUS VA MEDICAL CENTER,1 VA CENTER,AUGUSTA,ME,04330,Kennebec,(207) 623-8411,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
21010F,VA MARYLAND HEALTHCARE SYSTEM - PERRY POINT,VA MEDICAL CENTER,PERRY POINT,MD,21902,Cecil,(410) 642-2411,Emergency Department,EDV,Emergency department volume,Text,Not Available,,5,01/01/2019,12/31/2019
21010F,VA MARYLAND HEALTHCARE SYSTEM - PERRY POINT,VA MEDICAL CENTER,PERRY POINT,MD,21902,Cecil,(410) 642-2411,Preventive Care,IMM-3,Healthcare workers given influenza vaccination,Percentage,Not Available,Not Available,5,10/01/2019,03/31/2020
21010F,VA MARYLAND HEALTHCARE SYSTEM - PERRY POINT,VA MEDICAL CENTER,PERRY POINT,MD,21902,Cecil,(410) 642-2411,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,"5, 24",10/01/2019,09/30/2020
21010F,VA MARYLAND HEALTHCARE SYSTEM - PERRY POINT,VA MEDICAL CENTER,PERRY POINT,MD,21902,Cecil,(410) 642-2411,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,"5, 24",10/01/2019,09/30/2020
21010F,VA MARYLAND HEALTHCARE SYSTEM - PERRY POINT,VA MEDICAL CENTER,PERRY POINT,MD,21902,Cecil,(410) 642-2411,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,"5, 24",10/01/2019,09/30/2020
21010F,VA MARYLAND HEALTHCARE SYSTEM - PERRY POINT,VA MEDICAL CENTER,PERRY POINT,MD,21902,Cecil,(410) 642-2411,Emergency Department,OP-22,Left before being seen,Percentage,Not Available,Not Available,"5, 24",01/01/2019,12/31/2019
21010F,VA MARYLAND HEALTHCARE SYSTEM - PERRY POINT,VA MEDICAL CENTER,PERRY POINT,MD,21902,Cecil,(410) 642-2411,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,"5, 24",10/01/2019,09/30/2020
21010F,VA MARYLAND HEALTHCARE SYSTEM - PERRY POINT,VA MEDICAL CENTER,PERRY POINT,MD,21902,Cecil,(410) 642-2411,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,"5, 24",10/01/2019,09/30/2020
21020F,VA MARYLAND HEALTHCARE SYSTEM - BALTIMORE,10 NORTH GREENE STREET,BALTIMORE,MD,21201,Baltimore City,(410) 605-7016,Emergency Department,EDV,Emergency department volume,Text,medium,,,01/01/2019,12/31/2019
21020F,VA MARYLAND HEALTHCARE SYSTEM - BALTIMORE,10 NORTH GREENE STREET,BALTIMORE,MD,21201,Baltimore City,(410) 605-7016,Preventive Care,IMM-3,Healthcare workers given influenza vaccination,Percentage,54,3738,,10/01/2019,03/31/2020
21020F,VA MARYLAND HEALTHCARE SYSTEM - BALTIMORE,10 NORTH GREENE STREET,BALTIMORE,MD,21201,Baltimore City,(410) 605-7016,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
21020F,VA MARYLAND HEALTHCARE SYSTEM - BALTIMORE,10 NORTH GREENE STREET,BALTIMORE,MD,21201,Baltimore City,(410) 605-7016,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
21020F,VA MARYLAND HEALTHCARE SYSTEM - BALTIMORE,10 NORTH GREENE STREET,BALTIMORE,MD,21201,Baltimore City,(410) 605-7016,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
21020F,VA MARYLAND HEALTHCARE SYSTEM - BALTIMORE,10 NORTH GREENE STREET,BALTIMORE,MD,21201,Baltimore City,(410) 605-7016,Emergency Department,OP-22,Left before being seen,Percentage,3,21542,,01/01/2019,12/31/2019
21020F,VA MARYLAND HEALTHCARE SYSTEM - BALTIMORE,10 NORTH GREENE STREET,BALTIMORE,MD,21201,Baltimore City,(410) 605-7016,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
21020F,VA MARYLAND HEALTHCARE SYSTEM - BALTIMORE,10 NORTH GREENE STREET,BALTIMORE,MD,21201,Baltimore City,(410) 605-7016,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
22001F,BEDFORD VA MEDICAL CENTER,200 SPRINGS ROAD,BEDFORD,MA,01730,Middlesex,(781) 275-7500,Emergency Department,EDV,Emergency department volume,Text,Not Available,,5,01/01/2019,12/31/2019
22001F,BEDFORD VA MEDICAL CENTER,200 SPRINGS ROAD,BEDFORD,MA,01730,Middlesex,(781) 275-7500,Preventive Care,IMM-3,Healthcare workers given influenza vaccination,Percentage,78,1746,,10/01/2019,03/31/2020
22001F,BEDFORD VA MEDICAL CENTER,200 SPRINGS ROAD,BEDFORD,MA,01730,Middlesex,(781) 275-7500,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
22001F,BEDFORD VA MEDICAL CENTER,200 SPRINGS ROAD,BEDFORD,MA,01730,Middlesex,(781) 275-7500,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
22001F,BEDFORD VA MEDICAL CENTER,200 SPRINGS ROAD,BEDFORD,MA,01730,Middlesex,(781) 275-7500,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
22001F,BEDFORD VA MEDICAL CENTER,200 SPRINGS ROAD,BEDFORD,MA,01730,Middlesex,(781) 275-7500,Emergency Department,OP-22,Left before being seen,Percentage,Not Available,Not Available,5,01/01/2019,12/31/2019
22001F,BEDFORD VA MEDICAL CENTER,200 SPRINGS ROAD,BEDFORD,MA,01730,Middlesex,(781) 275-7500,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
22001F,BEDFORD VA MEDICAL CENTER,200 SPRINGS ROAD,BEDFORD,MA,01730,Middlesex,(781) 275-7500,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,01053,Hampshire,(413) 584-4040,Emergency Department,EDV,Emergency department volume,Text,Not Available,,5,01/01/2019,12/31/2019
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,01053,Hampshire,(413) 584-4040,Preventive Care,IMM-3,Healthcare workers given influenza vaccination,Percentage,83,1070,,10/01/2019,03/31/2020
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,01053,Hampshire,(413) 584-4040,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,01053,Hampshire,(413) 584-4040,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,01053,Hampshire,(413) 584-4040,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,01053,Hampshire,(413) 584-4040,Emergency Department,OP-22,Left before being seen,Percentage,Not Available,Not Available,5,01/01/2019,12/31/2019
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,01053,Hampshire,(413) 584-4040,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,01053,Hampshire,(413) 584-4040,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,150 S. HUNTINGTON AVENUE,JAMAICA PLAIN,MA,02130,Suffolk,(617) 232-9500,Emergency Department,EDV,Emergency department volume,Text,low,,,01/01/2019,12/31/2019
22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,150 S. HUNTINGTON AVENUE,JAMAICA PLAIN,MA,02130,Suffolk,(617) 232-9500,Preventive Care,IMM-3,Healthcare workers given influenza vaccination,Percentage,87,2825,,10/01/2019,03/31/2020
22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,150 S. HUNTINGTON AVENUE,JAMAICA PLAIN,MA,02130,Suffolk,(617) 232-9500,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,168,52,,10/01/2019,09/30/2020
22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,150 S. HUNTINGTON AVENUE,JAMAICA PLAIN,MA,02130,Suffolk,(617) 232-9500,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,368,15,,10/01/2019,09/30/2020
22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,150 S. HUNTINGTON AVENUE,JAMAICA PLAIN,MA,02130,Suffolk,(617) 232-9500,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,150 S. HUNTINGTON AVENUE,JAMAICA PLAIN,MA,02130,Suffolk,(617) 232-9500,Emergency Department,OP-22,Left before being seen,Percentage,0,14309,,01/01/2019,12/31/2019
22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,150 S. HUNTINGTON AVENUE,JAMAICA PLAIN,MA,02130,Suffolk,(617) 232-9500,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,1,10/01/2019,09/30/2020
22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,150 S. HUNTINGTON AVENUE,JAMAICA PLAIN,MA,02130,Suffolk,(617) 232-9500,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,Dickinson,(906) 774-3300,Emergency Department,EDV,Emergency department volume,Text,Not Available,,5,01/01/2019,12/31/2019
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,Dickinson,(906) 774-3300,Preventive Care,IMM-3,Healthcare workers given influenza vaccination,Percentage,82,716,,10/01/2019,03/31/2020
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,Dickinson,(906) 774-3300,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,Dickinson,(906) 774-3300,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,Dickinson,(906) 774-3300,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,Dickinson,(906) 774-3300,Emergency Department,OP-22,Left before being seen,Percentage,Not Available,Not Available,5,01/01/2019,12/31/2019
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,Dickinson,(906) 774-3300,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,Dickinson,(906) 774-3300,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
23009F,SAGINAW VA MEDICAL CENTER,1500 WEISS STREET,SAGINAW,MI,48602,Saginaw,(989) 497-2500,Emergency Department,EDV,Emergency department volume,Text,Not Available,,5,01/01/2019,12/31/2019
23009F,SAGINAW VA MEDICAL CENTER,1500 WEISS STREET,SAGINAW,MI,48602,Saginaw,(989) 497-2500,Preventive Care,IMM-3,Healthcare workers given influenza vaccination,Percentage,71,1330,,10/01/2019,03/31/2020
23009F,SAGINAW VA MEDICAL CENTER,1500 WEISS STREET,SAGINAW,MI,48602,Saginaw,(989) 497-2500,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
23009F,SAGINAW VA MEDICAL CENTER,1500 WEISS STREET,SAGINAW,MI,48602,Saginaw,(989) 497-2500,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
