"Facility ID","Facility Name","Address","City","State","ZIP Code","County Name","Phone Number","Condition","Measure ID","Measure Name","Score","Sample","Footnote","Start Date","End Date"
19048F,OVERTON BROOKS VA MEDICAL CENTER (SHREVEPORT),510 EAST STONER AVENUE,SHREVEPORT,LA,71101,CADDO,(318) 424-6037,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,0.73,2807,20,01/01/2019,12/31/2019
19048F,OVERTON BROOKS VA MEDICAL CENTER (SHREVEPORT),510 EAST STONER AVENUE,SHREVEPORT,LA,71101,CADDO,(318) 424-6037,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,1.46,2807,20,01/01/2019,12/31/2019
19048F,OVERTON BROOKS VA MEDICAL CENTER (SHREVEPORT),510 EAST STONER AVENUE,SHREVEPORT,LA,71101,CADDO,(318) 424-6037,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,Not Available,"1, 2, 20",01/01/2019,12/31/2019
19048F,OVERTON BROOKS VA MEDICAL CENTER (SHREVEPORT),510 EAST STONER AVENUE,SHREVEPORT,LA,71101,CADDO,(318) 424-6037,Inpatient Psychiatric Facility Measures,SUB_2,Alcohol use brief intervention provided or offered,98,53,"2, 20",01/01/2019,12/31/2019
19048F,OVERTON BROOKS VA MEDICAL CENTER (SHREVEPORT),510 EAST STONER AVENUE,SHREVEPORT,LA,71101,CADDO,(318) 424-6037,Inpatient Psychiatric Facility Measures,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,77,70,"2, 20",01/01/2019,12/31/2019
19048F,OVERTON BROOKS VA MEDICAL CENTER (SHREVEPORT),510 EAST STONER AVENUE,SHREVEPORT,LA,71101,CADDO,(318) 424-6037,Inpatient Psychiatric Facility Measures,TOB_2,Tobacco Use Treatment Provided or Offered,95,153,"2, 20",01/01/2019,12/31/2019
19048F,OVERTON BROOKS VA MEDICAL CENTER (SHREVEPORT),510 EAST STONER AVENUE,SHREVEPORT,LA,71101,CADDO,(318) 424-6037,Inpatient Psychiatric Facility Measures,TOB_3,Tobacco Use Treatment Provided or Offered at Discharge,88,133,"2, 20",01/01/2019,12/31/2019
20003F,TOGUS VA MEDICAL CENTER,1 VA CENTER,AUGUSTA,ME,04330,KENNEBEC,(207) 623-8411,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,0.07,2616,20,01/01/2019,12/31/2019
20003F,TOGUS VA MEDICAL CENTER,1 VA CENTER,AUGUSTA,ME,04330,KENNEBEC,(207) 623-8411,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,0.37,2616,20,01/01/2019,12/31/2019
20003F,TOGUS VA MEDICAL CENTER,1 VA CENTER,AUGUSTA,ME,04330,KENNEBEC,(207) 623-8411,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,74,19,"2, 20",01/01/2019,12/31/2019
20003F,TOGUS VA MEDICAL CENTER,1 VA CENTER,AUGUSTA,ME,04330,KENNEBEC,(207) 623-8411,Inpatient Psychiatric Facility Measures,SUB_2,Alcohol use brief intervention provided or offered,96,95,"2, 20",01/01/2019,12/31/2019
20003F,TOGUS VA MEDICAL CENTER,1 VA CENTER,AUGUSTA,ME,04330,KENNEBEC,(207) 623-8411,Inpatient Psychiatric Facility Measures,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,77,96,"2, 20",01/01/2019,12/31/2019
20003F,TOGUS VA MEDICAL CENTER,1 VA CENTER,AUGUSTA,ME,04330,KENNEBEC,(207) 623-8411,Inpatient Psychiatric Facility Measures,TOB_2,Tobacco Use Treatment Provided or Offered,95,129,"2, 20",01/01/2019,12/31/2019
20003F,TOGUS VA MEDICAL CENTER,1 VA CENTER,AUGUSTA,ME,04330,KENNEBEC,(207) 623-8411,Inpatient Psychiatric Facility Measures,TOB_3,Tobacco Use Treatment Provided or Offered at Discharge,88,114,"2, 20",01/01/2019,12/31/2019
21010F,VA MARYLAND HEALTHCARE SYSTEM - PERRY POINT,VA MEDICAL CENTER,PERRY POINT,MD,21902,CECIL,(410) 642-2411,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,Not Available,Not Available,"5, 24",01/01/2019,12/31/2019
21010F,VA MARYLAND HEALTHCARE SYSTEM - PERRY POINT,VA MEDICAL CENTER,PERRY POINT,MD,21902,CECIL,(410) 642-2411,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,Not Available,Not Available,"5, 24",01/01/2019,12/31/2019
21010F,VA MARYLAND HEALTHCARE SYSTEM - PERRY POINT,VA MEDICAL CENTER,PERRY POINT,MD,21902,CECIL,(410) 642-2411,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,Not Available,"5, 24",01/01/2019,12/31/2019
21010F,VA MARYLAND HEALTHCARE SYSTEM - PERRY POINT,VA MEDICAL CENTER,PERRY POINT,MD,21902,CECIL,(410) 642-2411,Inpatient Psychiatric Facility Measures,SUB_2,Alcohol use brief intervention provided or offered,Not Available,Not Available,"5, 24",01/01/2019,12/31/2019
21010F,VA MARYLAND HEALTHCARE SYSTEM - PERRY POINT,VA MEDICAL CENTER,PERRY POINT,MD,21902,CECIL,(410) 642-2411,Inpatient Psychiatric Facility Measures,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,Not Available,Not Available,"5, 24",01/01/2019,12/31/2019
21010F,VA MARYLAND HEALTHCARE SYSTEM - PERRY POINT,VA MEDICAL CENTER,PERRY POINT,MD,21902,CECIL,(410) 642-2411,Inpatient Psychiatric Facility Measures,TOB_2,Tobacco Use Treatment Provided or Offered,Not Available,Not Available,"5, 24",01/01/2019,12/31/2019
21010F,VA MARYLAND HEALTHCARE SYSTEM - PERRY POINT,VA MEDICAL CENTER,PERRY POINT,MD,21902,CECIL,(410) 642-2411,Inpatient Psychiatric Facility Measures,TOB_3,Tobacco Use Treatment Provided or Offered at Discharge,Not Available,Not Available,"5, 24",01/01/2019,12/31/2019
21020F,VA MARYLAND HEALTHCARE SYSTEM - BALTIMORE,10 NORTH GREENE STREET,BALTIMORE,MD,21201,BALTIMORE CITY,(410) 605-7016,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,0,3516,20,01/01/2019,12/31/2019
21020F,VA MARYLAND HEALTHCARE SYSTEM - BALTIMORE,10 NORTH GREENE STREET,BALTIMORE,MD,21201,BALTIMORE CITY,(410) 605-7016,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,1.14,3516,20,01/01/2019,12/31/2019
21020F,VA MARYLAND HEALTHCARE SYSTEM - BALTIMORE,10 NORTH GREENE STREET,BALTIMORE,MD,21201,BALTIMORE CITY,(410) 605-7016,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,96,23,"2, 20",01/01/2019,12/31/2019
21020F,VA MARYLAND HEALTHCARE SYSTEM - BALTIMORE,10 NORTH GREENE STREET,BALTIMORE,MD,21201,BALTIMORE CITY,(410) 605-7016,Inpatient Psychiatric Facility Measures,SUB_2,Alcohol use brief intervention provided or offered,90,98,"2, 20",01/01/2019,12/31/2019
21020F,VA MARYLAND HEALTHCARE SYSTEM - BALTIMORE,10 NORTH GREENE STREET,BALTIMORE,MD,21201,BALTIMORE CITY,(410) 605-7016,Inpatient Psychiatric Facility Measures,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,66,148,"2, 20",01/01/2019,12/31/2019
21020F,VA MARYLAND HEALTHCARE SYSTEM - BALTIMORE,10 NORTH GREENE STREET,BALTIMORE,MD,21201,BALTIMORE CITY,(410) 605-7016,Inpatient Psychiatric Facility Measures,TOB_2,Tobacco Use Treatment Provided or Offered,82,214,"2, 20",01/01/2019,12/31/2019
21020F,VA MARYLAND HEALTHCARE SYSTEM - BALTIMORE,10 NORTH GREENE STREET,BALTIMORE,MD,21201,BALTIMORE CITY,(410) 605-7016,Inpatient Psychiatric Facility Measures,TOB_3,Tobacco Use Treatment Provided or Offered at Discharge,19,186,"2, 20",01/01/2019,12/31/2019
22001F,BEDFORD VA MEDICAL CENTER,200 SPRINGS ROAD,BEDFORD,MA,01730,MIDDLESEX,(781) 275-7500,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,0.24,6360,20,01/01/2019,12/31/2019
22001F,BEDFORD VA MEDICAL CENTER,200 SPRINGS ROAD,BEDFORD,MA,01730,MIDDLESEX,(781) 275-7500,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,0,6360,20,01/01/2019,12/31/2019
22001F,BEDFORD VA MEDICAL CENTER,200 SPRINGS ROAD,BEDFORD,MA,01730,MIDDLESEX,(781) 275-7500,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,Not Available,"1, 2, 20",01/01/2019,12/31/2019
22001F,BEDFORD VA MEDICAL CENTER,200 SPRINGS ROAD,BEDFORD,MA,01730,MIDDLESEX,(781) 275-7500,Inpatient Psychiatric Facility Measures,SUB_2,Alcohol use brief intervention provided or offered,90,350,"2, 20",01/01/2019,12/31/2019
22001F,BEDFORD VA MEDICAL CENTER,200 SPRINGS ROAD,BEDFORD,MA,01730,MIDDLESEX,(781) 275-7500,Inpatient Psychiatric Facility Measures,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,86,471,"2, 20",01/01/2019,12/31/2019
22001F,BEDFORD VA MEDICAL CENTER,200 SPRINGS ROAD,BEDFORD,MA,01730,MIDDLESEX,(781) 275-7500,Inpatient Psychiatric Facility Measures,TOB_2,Tobacco Use Treatment Provided or Offered,99,350,"2, 20",01/01/2019,12/31/2019
22001F,BEDFORD VA MEDICAL CENTER,200 SPRINGS ROAD,BEDFORD,MA,01730,MIDDLESEX,(781) 275-7500,Inpatient Psychiatric Facility Measures,TOB_3,Tobacco Use Treatment Provided or Offered at Discharge,95,301,"2, 20",01/01/2019,12/31/2019
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,01053,HAMPSHIRE,(413) 584-4040,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,0.07,5328,20,01/01/2019,12/31/2019
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,01053,HAMPSHIRE,(413) 584-4040,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,0,5328,20,01/01/2019,12/31/2019
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,01053,HAMPSHIRE,(413) 584-4040,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,Not Available,"1, 2, 20",01/01/2019,12/31/2019
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,01053,HAMPSHIRE,(413) 584-4040,Inpatient Psychiatric Facility Measures,SUB_2,Alcohol use brief intervention provided or offered,90,270,"2, 20",01/01/2019,12/31/2019
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,01053,HAMPSHIRE,(413) 584-4040,Inpatient Psychiatric Facility Measures,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,89,311,"2, 20",01/01/2019,12/31/2019
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,01053,HAMPSHIRE,(413) 584-4040,Inpatient Psychiatric Facility Measures,TOB_2,Tobacco Use Treatment Provided or Offered,98,342,"2, 20",01/01/2019,12/31/2019
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,01053,HAMPSHIRE,(413) 584-4040,Inpatient Psychiatric Facility Measures,TOB_3,Tobacco Use Treatment Provided or Offered at Discharge,89,295,"2, 20",01/01/2019,12/31/2019
22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,150 S. HUNTINGTON AVENUE,JAMAICA PLAIN,MA,02130,SUFFOLK,(617) 232-9500,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,0.47,27650,20,01/01/2019,12/31/2019
22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,150 S. HUNTINGTON AVENUE,JAMAICA PLAIN,MA,02130,SUFFOLK,(617) 232-9500,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,0.05,27650,20,01/01/2019,12/31/2019
22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,150 S. HUNTINGTON AVENUE,JAMAICA PLAIN,MA,02130,SUFFOLK,(617) 232-9500,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,56,25,"2, 20",01/01/2019,12/31/2019
22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,150 S. HUNTINGTON AVENUE,JAMAICA PLAIN,MA,02130,SUFFOLK,(617) 232-9500,Inpatient Psychiatric Facility Measures,SUB_2,Alcohol use brief intervention provided or offered,67,243,"2, 20",01/01/2019,12/31/2019
22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,150 S. HUNTINGTON AVENUE,JAMAICA PLAIN,MA,02130,SUFFOLK,(617) 232-9500,Inpatient Psychiatric Facility Measures,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,75,325,"2, 20",01/01/2019,12/31/2019
22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,150 S. HUNTINGTON AVENUE,JAMAICA PLAIN,MA,02130,SUFFOLK,(617) 232-9500,Inpatient Psychiatric Facility Measures,TOB_2,Tobacco Use Treatment Provided or Offered,82,314,"2, 20",01/01/2019,12/31/2019
22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,150 S. HUNTINGTON AVENUE,JAMAICA PLAIN,MA,02130,SUFFOLK,(617) 232-9500,Inpatient Psychiatric Facility Measures,TOB_3,Tobacco Use Treatment Provided or Offered at Discharge,61,277,"2, 20",01/01/2019,12/31/2019
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,(906) 774-3300,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,Not Available,Not Available,"7, 20",01/01/2019,12/31/2019
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,(906) 774-3300,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,Not Available,Not Available,"7, 20",01/01/2019,12/31/2019
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,(906) 774-3300,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,Not Available,"7, 20",01/01/2019,12/31/2019
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,(906) 774-3300,Inpatient Psychiatric Facility Measures,SUB_2,Alcohol use brief intervention provided or offered,95,60,"2, 20",01/01/2019,12/31/2019
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,(906) 774-3300,Inpatient Psychiatric Facility Measures,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,96,46,"2, 20",01/01/2019,12/31/2019
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,(906) 774-3300,Inpatient Psychiatric Facility Measures,TOB_2,Tobacco Use Treatment Provided or Offered,69,85,"2, 20",01/01/2019,12/31/2019
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,(906) 774-3300,Inpatient Psychiatric Facility Measures,TOB_3,Tobacco Use Treatment Provided or Offered at Discharge,93,57,"2, 20",01/01/2019,12/31/2019
23009F,SAGINAW VA MEDICAL CENTER,1500 WEISS STREET,SAGINAW,MI,48602,SAGINAW,(989) 497-2500,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,Not Available,Not Available,"7, 20",01/01/2019,12/31/2019
23009F,SAGINAW VA MEDICAL CENTER,1500 WEISS STREET,SAGINAW,MI,48602,SAGINAW,(989) 497-2500,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,Not Available,Not Available,"7, 20",01/01/2019,12/31/2019
23009F,SAGINAW VA MEDICAL CENTER,1500 WEISS STREET,SAGINAW,MI,48602,SAGINAW,(989) 497-2500,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,Not Available,"7, 20",01/01/2019,12/31/2019
23009F,SAGINAW VA MEDICAL CENTER,1500 WEISS STREET,SAGINAW,MI,48602,SAGINAW,(989) 497-2500,Inpatient Psychiatric Facility Measures,SUB_2,Alcohol use brief intervention provided or offered,98,62,"2, 20",01/01/2019,12/31/2019
23009F,SAGINAW VA MEDICAL CENTER,1500 WEISS STREET,SAGINAW,MI,48602,SAGINAW,(989) 497-2500,Inpatient Psychiatric Facility Measures,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,89,36,"2, 20",01/01/2019,12/31/2019
23009F,SAGINAW VA MEDICAL CENTER,1500 WEISS STREET,SAGINAW,MI,48602,SAGINAW,(989) 497-2500,Inpatient Psychiatric Facility Measures,TOB_2,Tobacco Use Treatment Provided or Offered,97,61,"2, 20",01/01/2019,12/31/2019
23009F,SAGINAW VA MEDICAL CENTER,1500 WEISS STREET,SAGINAW,MI,48602,SAGINAW,(989) 497-2500,Inpatient Psychiatric Facility Measures,TOB_3,Tobacco Use Treatment Provided or Offered at Discharge,74,35,"2, 20",01/01/2019,12/31/2019
23011F,VA ANN ARBOR HEALTHCARE SYSTEM,2215 FULLER ROAD,ANN ARBOR,MI,48105,WASHTENAW,(734) 769-7100,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,1.07,4800,20,01/01/2019,12/31/2019
23011F,VA ANN ARBOR HEALTHCARE SYSTEM,2215 FULLER ROAD,ANN ARBOR,MI,48105,WASHTENAW,(734) 769-7100,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,0,4800,20,01/01/2019,12/31/2019
23011F,VA ANN ARBOR HEALTHCARE SYSTEM,2215 FULLER ROAD,ANN ARBOR,MI,48105,WASHTENAW,(734) 769-7100,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,Not Available,"1, 2, 20",01/01/2019,12/31/2019
23011F,VA ANN ARBOR HEALTHCARE SYSTEM,2215 FULLER ROAD,ANN ARBOR,MI,48105,WASHTENAW,(734) 769-7100,Inpatient Psychiatric Facility Measures,SUB_2,Alcohol use brief intervention provided or offered,92,71,"2, 20",01/01/2019,12/31/2019
23011F,VA ANN ARBOR HEALTHCARE SYSTEM,2215 FULLER ROAD,ANN ARBOR,MI,48105,WASHTENAW,(734) 769-7100,Inpatient Psychiatric Facility Measures,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,74,100,"2, 20",01/01/2019,12/31/2019
23011F,VA ANN ARBOR HEALTHCARE SYSTEM,2215 FULLER ROAD,ANN ARBOR,MI,48105,WASHTENAW,(734) 769-7100,Inpatient Psychiatric Facility Measures,TOB_2,Tobacco Use Treatment Provided or Offered,84,199,"2, 20",01/01/2019,12/31/2019
23011F,VA ANN ARBOR HEALTHCARE SYSTEM,2215 FULLER ROAD,ANN ARBOR,MI,48105,WASHTENAW,(734) 769-7100,Inpatient Psychiatric Facility Measures,TOB_3,Tobacco Use Treatment Provided or Offered at Discharge,47,167,"2, 20",01/01/2019,12/31/2019
23012F,BATTLE CREEK VA MEDICAL CENTER,5500 ARMSTRONG RD.,BATTLE CREEK,MI,49037,CALHOUN,(269) 966-5600,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,0.11,12492,20,01/01/2019,12/31/2019
23012F,BATTLE CREEK VA MEDICAL CENTER,5500 ARMSTRONG RD.,BATTLE CREEK,MI,49037,CALHOUN,(269) 966-5600,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,0,12492,20,01/01/2019,12/31/2019
23012F,BATTLE CREEK VA MEDICAL CENTER,5500 ARMSTRONG RD.,BATTLE CREEK,MI,49037,CALHOUN,(269) 966-5600,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,Not Available,"1, 2, 20",01/01/2019,12/31/2019
23012F,BATTLE CREEK VA MEDICAL CENTER,5500 ARMSTRONG RD.,BATTLE CREEK,MI,49037,CALHOUN,(269) 966-5600,Inpatient Psychiatric Facility Measures,SUB_2,Alcohol use brief intervention provided or offered,99,189,"2, 20",01/01/2019,12/31/2019
23012F,BATTLE CREEK VA MEDICAL CENTER,5500 ARMSTRONG RD.,BATTLE CREEK,MI,49037,CALHOUN,(269) 966-5600,Inpatient Psychiatric Facility Measures,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,98,324,"2, 20",01/01/2019,12/31/2019
23012F,BATTLE CREEK VA MEDICAL CENTER,5500 ARMSTRONG RD.,BATTLE CREEK,MI,49037,CALHOUN,(269) 966-5600,Inpatient Psychiatric Facility Measures,TOB_2,Tobacco Use Treatment Provided or Offered,99,303,"2, 20",01/01/2019,12/31/2019
23012F,BATTLE CREEK VA MEDICAL CENTER,5500 ARMSTRONG RD.,BATTLE CREEK,MI,49037,CALHOUN,(269) 966-5600,Inpatient Psychiatric Facility Measures,TOB_3,Tobacco Use Treatment Provided or Offered at Discharge,81,288,"2, 20",01/01/2019,12/31/2019
23037F,DETROIT (JOHN D. DINGELL) VA MEDICAL CENTER,4646 JOHN R.,DETROIT,MI,48201,WAYNE,(313) 576-1000,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,0.53,4245,20,01/01/2019,12/31/2019
23037F,DETROIT (JOHN D. DINGELL) VA MEDICAL CENTER,4646 JOHN R.,DETROIT,MI,48201,WAYNE,(313) 576-1000,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,2.5,4245,20,01/01/2019,12/31/2019
23037F,DETROIT (JOHN D. DINGELL) VA MEDICAL CENTER,4646 JOHN R.,DETROIT,MI,48201,WAYNE,(313) 576-1000,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,Not Available,"1, 2, 20",01/01/2019,12/31/2019
23037F,DETROIT (JOHN D. DINGELL) VA MEDICAL CENTER,4646 JOHN R.,DETROIT,MI,48201,WAYNE,(313) 576-1000,Inpatient Psychiatric Facility Measures,SUB_2,Alcohol use brief intervention provided or offered,93,95,"2, 20",01/01/2019,12/31/2019
23037F,DETROIT (JOHN D. DINGELL) VA MEDICAL CENTER,4646 JOHN R.,DETROIT,MI,48201,WAYNE,(313) 576-1000,Inpatient Psychiatric Facility Measures,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,79,142,"2, 20",01/01/2019,12/31/2019
23037F,DETROIT (JOHN D. DINGELL) VA MEDICAL CENTER,4646 JOHN R.,DETROIT,MI,48201,WAYNE,(313) 576-1000,Inpatient Psychiatric Facility Measures,TOB_2,Tobacco Use Treatment Provided or Offered,88,205,"2, 20",01/01/2019,12/31/2019
23037F,DETROIT (JOHN D. DINGELL) VA MEDICAL CENTER,4646 JOHN R.,DETROIT,MI,48201,WAYNE,(313) 576-1000,Inpatient Psychiatric Facility Measures,TOB_3,Tobacco Use Treatment Provided or Offered at Discharge,47,177,"2, 20",01/01/2019,12/31/2019
24002F,ST CLOUD VA MEDICAL CENTER,4801 VETERANS DRIVE,ST. CLOUD,MN,56303,STEARNS,(320) 252-1670,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,0.21,3763,20,01/01/2019,12/31/2019
24002F,ST CLOUD VA MEDICAL CENTER,4801 VETERANS DRIVE,ST. CLOUD,MN,56303,STEARNS,(320) 252-1670,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,1,3763,20,01/01/2019,12/31/2019
24002F,ST CLOUD VA MEDICAL CENTER,4801 VETERANS DRIVE,ST. CLOUD,MN,56303,STEARNS,(320) 252-1670,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,Not Available,"1, 2, 20",01/01/2019,12/31/2019
